epoch,time
1,6.4284
2,12.8136
3,19.2261
4,25.7272
5,32.128
6,38.6614
7,45.0201
8,51.5501
9,57.9599
10,64.4811
11,70.8667
12,77.339
13,83.7821
14,90.2017
15,96.7113
16,103.0869
17,109.6422
18,115.9945
19,122.5318
20,128.8788
21,135.3468
22,141.7544
23,148.2173
24,154.9376
25,162.5586
26,169.0138
27,175.389
28,181.9219
29,188.2652
30,194.7879
31,201.1505
32,207.7369
33,214.0972
34,220.5777
35,227.0055
36,233.4802
37,239.9689
38,246.7307
39,253.2671
40,259.636
41,266.2077
42,272.7038
43,279.3981
44,285.7716
45,292.2727
46,298.7066
47,305.1447
48,311.6477
49,318.0177
50,324.5514
51,330.9306
52,337.4559
53,343.8017
54,350.3245
55,356.7152
56,363.1905
57,369.6471
58,376.0667
59,382.5738
60,388.9972
61,395.5391
62,401.8835
63,408.4532
64,414.812
65,421.311
66,427.7381
67,434.1909
68,440.6687
69,447.0698
70,453.6056
71,459.9638
72,466.4894
73,472.8593
74,479.4093
75,485.7802
76,492.284
77,498.7283
78,505.1911
79,511.6638
80,518.0479
81,524.5946
82,530.9829
83,537.5245
84,543.8944
85,550.4259
86,556.8215
87,563.2796
88,569.7638
89,576.1973
90,582.6883
91,589.0518
92,595.6183
93,601.9827
94,608.539
95,614.9011
96,621.4217
97,627.8457
98,634.2932
99,640.7478
100,647.1325
