epoch,time
1,6.0051
2,11.8207
3,17.8179
4,23.5983
5,29.5031
6,35.3903
7,41.2493
8,47.2386
9,53.0419
10,59.0594
11,64.8962
12,70.907
13,76.7165
14,82.5948
15,88.5086
16,94.3388
17,100.3302
18,106.1257
19,112.1394
20,117.9597
21,123.9747
22,129.7644
23,135.6492
24,141.6037
25,147.4128
26,153.4031
27,159.1914
28,165.1777
29,170.9653
30,176.9184
31,182.8013
32,188.7232
33,194.6787
34,200.4614
35,206.5042
36,212.3044
37,218.3201
38,224.1103
39,230.0295
40,235.8851
41,241.7412
42,247.7326
43,253.5116
44,259.5524
45,265.3452
46,271.3829
47,277.1853
48,283.1017
49,289.0143
50,294.8104
51,300.864
52,306.6626
53,312.6938
54,318.4827
55,324.4577
56,330.3695
57,336.2348
58,342.1711
59,347.9562
60,353.945
61,359.7365
62,365.7177
63,371.5411
64,377.4516
65,383.3409
66,389.1833
67,395.1861
68,400.9541
69,406.9576
70,412.7631
71,418.7417
72,424.5283
73,430.4351
74,436.3803
75,442.1805
76,448.2034
77,453.9958
78,459.9806
79,465.7798
80,471.7364
81,477.6278
82,483.4784
83,489.4221
84,495.2115
85,501.2042
86,507.0032
87,513.0049
88,518.8273
89,524.7748
90,530.6787
91,536.5231
92,542.5152
93,548.311
94,554.3255
95,560.1218
96,566.1023
97,571.9385
98,577.8185
99,583.717
100,589.5297
