epoch,time
1,6.0012
2,11.8919
3,17.8138
4,23.8503
5,29.6929
6,35.7993
7,41.6102
8,47.6552
9,53.4699
10,59.4164
11,65.2896
12,71.1231
13,77.1165
14,82.9481
15,88.9784
16,94.803
17,100.8367
18,106.6786
19,112.5983
20,118.5614
21,124.4007
22,130.3858
23,136.1842
24,142.1927
25,147.9856
26,153.987
27,159.8047
28,165.685
29,171.6475
30,177.434
31,183.4667
32,189.256
33,195.2642
34,201.0755
35,207.0397
36,212.9329
37,218.8315
38,224.8121
39,230.6561
40,236.6534
41,242.4694
42,248.4664
43,254.2665
44,260.1695
45,266.0853
46,271.9224
47,277.9664
48,283.7698
49,289.821
50,295.6573
51,301.7043
52,307.5525
53,313.5084
54,319.5007
55,325.3184
56,331.337
57,337.1946
58,343.187
59,348.9972
60,354.9539
61,360.8421
62,366.7106
63,372.6981
64,378.5232
65,384.5629
66,390.3922
67,396.438
68,402.2611
69,408.1957
70,414.1561
71,419.964
72,425.993
73,431.8077
74,437.8111
75,443.6645
76,449.6338
77,455.5405
78,461.4066
79,467.4337
80,473.2491
81,479.249
82,485.0375
83,491.0615
84,496.901
85,502.853
86,508.7639
87,514.599
88,520.5865
89,526.3521
90,532.3784
91,538.1619
92,544.0925
93,549.9237
94,555.7597
95,561.7044
96,567.5199
97,573.5263
98,579.3153
99,585.2893
100,591.0731
