epoch,time
1,6.8599
2,13.6642
3,20.5792
4,27.3881
5,34.4011
6,41.3717
7,48.2556
8,55.0731
9,61.9931
10,68.8561
11,75.8041
12,82.5812
13,89.4991
14,96.2743
15,103.233
16,110.0018
17,116.945
18,123.716
19,130.6272
20,137.404
21,144.3169
22,151.0679
23,157.9579
24,164.7405
25,171.6734
26,178.4431
27,185.3615
28,192.1177
29,199.0539
30,205.8042
31,212.7369
32,219.5288
33,226.467
34,233.2351
35,240.1725
36,246.932
37,253.859
38,260.6165
39,267.5237
40,274.2933
41,281.1884
42,288.138
43,295.1074
44,301.904
45,308.8205
46,315.6625
47,322.5693
48,329.3746
49,336.2735
50,343.113
51,350.0167
52,356.8757
53,363.7671
54,370.6579
55,377.5319
56,384.3839
57,391.2487
58,398.1323
59,405.0134
60,411.9093
61,418.7346
62,425.6386
63,432.4655
64,439.3348
65,446.1618
66,453.1258
67,459.9164
68,466.8398
69,473.5762
70,480.5172
71,487.2805
72,494.1936
73,500.9483
74,507.8768
75,514.6259
76,521.532
77,528.2868
78,535.5366
79,542.3074
80,549.2333
81,556.0019
82,562.9191
83,569.6679
84,576.5953
85,583.3755
86,590.2886
87,597.0456
88,603.9617
89,610.7365
90,617.6782
91,624.4621
92,631.3747
93,638.1594
94,645.1038
95,651.882
96,658.8063
97,665.5903
98,672.6178
99,679.3888
100,686.3291
