epoch,time
1,5.969
2,12.1002
3,18.0691
4,24.2187
5,30.2023
6,36.3883
7,42.3589
8,48.5401
9,54.5235
10,60.6057
11,66.667
12,72.6968
13,78.8472
14,84.8221
15,90.9998
16,96.9802
17,103.1433
18,109.1231
19,115.2537
20,121.2454
21,127.3236
22,133.3948
23,139.4141
24,145.5391
25,151.5026
26,157.6789
27,163.6609
28,169.8215
29,175.7872
30,181.9154
31,187.9057
32,193.9685
33,200.0371
34,206.039
35,212.1426
36,218.0807
37,224.2532
38,230.2128
39,236.4068
40,242.3679
41,248.4754
42,254.4762
43,260.5352
44,266.594
45,272.56
46,278.7048
47,284.6665
48,290.8448
49,296.8114
50,303.0021
51,308.996
52,315.1093
53,321.1388
54,327.1848
55,333.3187
56,339.3089
57,345.4489
58,351.4511
59,357.6275
60,363.5918
61,369.7555
62,375.7277
63,381.8309
64,387.9103
65,393.8861
66,400.0615
67,406.0231
68,412.1854
69,418.1471
70,424.2665
71,430.2342
72,436.3874
73,442.3917
74,448.4647
75,454.5122
76,460.5198
77,466.652
78,472.6329
79,478.8188
80,484.794
81,490.9572
82,496.9212
83,503.0929
84,509.1161
85,515.1974
86,521.2937
87,527.2686
88,533.4551
89,539.444
90,545.6252
91,551.6095
92,557.7833
93,563.7427
94,569.8316
95,575.7887
96,581.8246
97,587.8685
98,593.8063
99,599.9486
100,605.9249
