epoch,time
1,5.6627
2,11.3443
3,17.118
4,22.7432
5,28.5536
6,34.2434
7,39.9365
8,45.7323
9,51.3387
10,57.1035
11,62.7455
12,68.3774
13,74.1507
14,79.752
15,85.6171
16,91.6858
17,97.2821
18,103.0566
19,108.6672
20,114.3258
21,120.0284
22,125.6201
23,131.4373
24,137.0205
25,142.7046
26,148.4474
27,154.0446
28,159.8198
29,165.41
30,171.0872
31,176.8101
32,182.4247
33,188.2246
34,193.8496
35,199.5128
36,205.2425
37,210.8239
38,216.6012
39,222.184
40,227.8555
41,233.5681
42,239.1691
43,244.9376
44,250.5614
45,256.2274
46,261.9666
47,267.5564
48,273.3433
49,278.933
50,284.5889
51,290.3118
52,295.8926
53,301.6527
54,307.2537
55,312.9012
56,318.6321
57,324.2122
58,329.9865
59,335.5843
60,341.2632
61,346.9978
62,352.6276
63,358.3948
64,363.986
65,369.6123
66,375.3663
67,380.9617
68,386.7219
69,392.3345
70,397.9818
71,403.7336
72,409.3511
73,415.1149
74,420.7404
75,426.3735
76,432.1284
77,437.7325
78,443.4778
79,449.0946
80,454.7091
81,460.4469
82,466.051
83,471.7768
84,477.3973
85,483.0545
86,488.8174
87,494.4231
88,500.1924
89,505.853
90,511.5023
91,517.2655
92,522.8536
93,528.6124
94,534.3068
95,539.9513
96,545.699
97,551.2763
98,556.9914
99,562.6241
100,568.2484
