epoch,time
1,5.8008
2,11.7847
3,17.6944
4,23.5482
5,29.592
6,35.4011
7,41.3256
8,47.2534
9,53.0492
10,59.0661
11,64.8862
12,70.6911
13,76.695
14,82.4702
15,88.4086
16,94.3503
17,100.1718
18,106.2351
19,112.0524
20,117.9247
21,123.9795
22,129.773
23,135.7477
24,141.6168
25,147.3944
26,153.4344
27,159.2242
28,165.1178
29,171.1081
30,176.9391
31,182.9698
32,188.8591
33,194.6655
34,200.7053
35,206.5494
36,212.5086
37,218.4593
38,224.3015
39,230.3342
40,236.1933
41,242.0292
42,248.0727
43,253.8866
44,259.8427
45,265.794
46,271.6163
47,277.6703
48,283.4991
49,289.4005
50,295.3839
51,301.1817
52,307.1918
53,313.0971
54,318.9171
55,324.9947
56,330.7931
57,336.6846
58,342.6877
59,348.4697
60,354.4913
61,360.3586
62,366.2153
63,372.2958
64,378.1179
65,384.0641
66,390.0149
67,395.8341
68,401.8467
69,407.7098
70,413.5647
71,419.5857
72,425.4148
73,431.4738
74,437.4002
75,443.1896
76,449.2604
77,455.0858
78,460.9856
79,467.006
80,472.8131
81,478.787
82,484.7184
83,490.5333
84,496.6052
85,502.4184
86,508.3081
87,514.2959
88,520.1199
89,526.1307
90,532.0431
91,537.8815
92,543.9627
93,549.7546
94,555.6399
95,561.6098
96,567.4373
97,573.4426
98,579.3122
99,585.1136
100,591.1881
