epoch,time
1,6.6977
2,13.3198
3,19.9786
4,26.6923
5,33.2356
6,40.0246
7,46.5695
8,53.3317
9,59.96
10,66.5712
11,73.2999
12,79.841
13,86.6105
14,93.1552
15,99.8422
16,106.4667
17,113.0756
18,119.8217
19,126.3579
20,133.1221
21,139.6879
22,146.3929
23,153.0377
24,159.6206
25,166.3518
26,172.8759
27,179.6266
28,186.1432
29,192.8216
30,199.4852
31,206.0199
32,212.755
33,219.264
34,226.0221
35,232.6339
36,239.2741
37,245.9734
38,252.4963
39,259.2888
40,265.8467
41,272.5423
42,279.1293
43,285.744
44,292.4239
45,298.9557
46,305.742
47,312.2822
48,318.9595
49,325.5576
50,332.1645
51,338.8591
52,345.3833
53,352.1535
54,358.6735
55,365.3594
56,371.9893
57,378.5674
58,385.2921
59,391.7964
60,398.5784
61,405.1337
62,411.798
63,418.4578
64,425.0231
65,431.7647
66,438.3308
67,445.0885
68,451.6882
69,458.3465
70,465.0396
71,471.608
72,478.4173
73,484.9417
74,491.6287
75,498.2176
76,504.8483
77,511.5508
78,518.0831
79,524.8425
80,531.3903
81,538.1141
82,544.7351
83,551.3709
84,558.1254
85,564.6694
86,571.4595
87,577.9692
88,584.6326
89,591.267
90,597.8303
91,604.5575
92,611.0619
93,617.7986
94,624.3547
95,631.0357
96,637.7233
97,644.529
98,651.311
99,657.8455
100,664.599
