epoch,time
1,5.7872
2,11.4564
3,17.2937
4,22.9719
5,28.6962
6,34.4946
7,40.1514
8,46.0048
9,51.6681
10,57.3937
11,63.1645
12,68.8243
13,74.7068
14,80.368
15,86.1034
16,91.8737
17,97.5065
18,103.3249
19,108.9829
20,114.7202
21,120.4994
22,126.1246
23,131.9842
24,137.6159
25,143.3453
26,149.1315
27,154.772
28,160.9934
29,167.0752
30,172.7413
31,178.5474
32,184.2505
33,189.9544
34,195.7663
35,201.413
36,207.2201
37,212.9099
38,218.5817
39,224.4159
40,230.0488
41,235.8764
42,241.5783
43,247.258
44,253.0578
45,258.7291
46,264.5315
47,270.2444
48,275.9273
49,281.7412
50,287.3769
51,293.1609
52,298.8556
53,304.5166
54,310.3724
55,316.014
56,321.8324
57,327.5481
58,333.2385
59,339.0606
60,344.7099
61,350.5533
62,356.2391
63,361.9467
64,367.758
65,373.4232
66,379.2501
67,384.9349
68,390.6147
69,396.4133
70,402.0574
71,407.9078
72,413.5571
73,419.2147
74,425.0059
75,430.6382
76,436.4437
77,442.1121
78,447.7833
79,453.6071
80,459.2453
81,465.0745
82,470.7494
83,476.4407
84,482.2686
85,487.9377
86,493.7596
87,499.4313
88,505.1519
89,510.9617
90,516.6058
91,522.4123
92,528.1001
93,533.7923
94,539.5853
95,545.2109
96,551.0432
97,556.7266
98,562.5058
99,568.2993
100,573.9582
