epoch,time
1,6.1004
2,12.0389
3,18.1492
4,24.1902
5,30.2322
6,36.3579
7,42.3151
8,48.4854
9,54.4179
10,60.4821
11,66.4956
12,72.4204
13,78.5204
14,84.412
15,90.5179
16,96.4702
17,102.4621
18,108.5289
19,114.4827
20,120.6098
21,126.5239
22,132.6345
23,138.6904
24,144.6225
25,150.7459
26,156.6861
27,162.7879
28,168.7803
29,174.7497
30,180.854
31,186.7603
32,192.9017
33,198.8104
34,204.8279
35,210.8658
36,216.7819
37,222.886
38,228.8098
39,234.8806
40,240.8385
41,246.8065
42,252.8646
43,258.7855
44,264.8985
45,270.8392
46,276.8673
47,283.1341
48,289.1757
49,295.3383
50,301.2504
51,307.3272
52,313.2831
53,319.2766
54,325.3651
55,331.2764
56,337.4171
57,343.3514
58,349.4181
59,355.4705
60,361.4191
61,367.528
62,373.4518
63,379.5451
64,385.5442
65,391.5348
66,397.6979
67,403.6252
68,409.7274
69,415.6608
70,421.6868
71,427.7462
72,433.6978
73,439.8432
74,445.7903
75,451.8713
76,457.8762
77,463.8268
78,469.9501
79,475.8678
80,481.9852
81,487.9191
82,493.9012
83,499.9687
84,505.9134
85,512.0232
86,517.9728
87,524.0404
88,530.0875
89,536.0438
90,542.1514
91,548.0733
92,554.1776
93,560.1178
94,566.112
95,572.1473
96,578.0394
97,584.1797
98,590.0879
99,596.1686
100,602.1627
