epoch,time
1,6.6987
2,13.6415
3,20.3994
4,27.3077
5,34.0855
6,40.986
7,47.742
8,54.6748
9,61.4474
10,68.4028
11,75.1735
12,82.0932
13,88.86
14,95.7587
15,102.5249
16,109.4474
17,116.2078
18,123.1517
19,129.9382
20,136.8674
21,143.6376
22,150.6178
23,157.4141
24,164.3399
25,171.101
26,178.0567
27,184.8183
28,191.7324
29,198.5005
30,205.4007
31,212.1604
32,219.0689
33,225.8234
34,232.8694
35,239.647
36,246.6385
37,253.4753
38,260.4561
39,267.2709
40,274.1931
41,281.0072
42,287.8801
43,294.6956
44,301.5539
45,308.3557
46,315.2223
47,322.0441
48,328.9174
49,335.7525
50,342.6507
51,349.5105
52,356.404
53,363.26
54,370.0916
55,376.9854
56,383.8263
57,390.713
58,397.5497
59,404.4502
60,411.2656
61,418.1535
62,424.9567
63,431.9017
64,438.7081
65,445.6471
66,452.4061
67,459.3208
68,466.0686
69,472.9808
70,479.9004
71,486.8101
72,493.5677
73,500.4714
74,507.2321
75,514.1612
76,520.9054
77,527.7974
78,534.557
79,541.4597
80,548.2264
81,555.1354
82,561.8966
83,568.8381
84,575.6269
85,582.5729
86,589.3406
87,596.2611
88,603.0409
89,609.9827
90,616.75
91,623.6933
92,630.464
93,637.3903
94,644.1518
95,651.1535
96,657.9367
97,664.871
98,671.6374
99,678.5773
100,685.3546
