epoch,time
1,12.0146
2,19.8944
3,26.2361
4,32.6486
5,39.0579
6,45.4368
7,51.9343
8,58.2953
9,64.8345
10,71.2017
11,77.7794
12,84.1842
13,90.9974
14,97.4739
15,104.0987
16,110.5414
17,117.189
18,123.6633
19,130.3055
20,136.7795
21,143.4469
22,149.9671
23,156.6931
24,163.2489
25,169.9648
26,176.5374
27,183.2165
28,189.8132
29,196.4933
30,203.126
31,209.8004
32,216.3982
33,223.068
34,229.7022
35,236.3802
36,243.018
37,249.6973
38,256.3381
39,263.0031
40,269.6576
41,276.3157
42,282.994
43,289.6084
44,296.2836
45,302.9241
46,309.6409
47,316.2784
48,322.973
49,329.5933
50,336.2939
51,342.9044
52,349.8345
53,356.4524
54,363.1796
55,369.8131
56,376.5847
57,383.2088
58,389.9782
59,396.6404
60,403.3903
61,409.9914
62,416.7634
63,423.3571
64,430.1423
65,436.7157
66,443.5143
67,450.1287
68,456.9446
69,463.5559
70,470.3372
71,476.9461
72,483.7546
73,490.3863
74,497.1539
75,503.7724
76,510.5523
77,517.1689
78,524.0166
79,530.628
80,537.3724
81,543.9761
82,550.7495
83,557.3363
84,564.1267
85,570.7366
86,577.495
87,584.0702
88,590.8185
89,597.4016
90,604.2124
91,611.0019
92,617.7744
93,624.4009
94,631.2041
95,637.8119
96,644.6321
97,651.2649
98,659.3608
99,667.0326
100,673.8316
