epoch,time
1,6.361
2,12.7514
3,19.2246
4,25.5261
5,32.0292
6,38.3385
7,44.7616
8,51.1771
9,57.485
10,63.9844
11,70.2737
12,76.7235
13,83.075
14,89.4311
15,95.9137
16,102.1965
17,108.7132
18,115.028
19,121.4334
20,127.8644
21,134.1589
22,140.6778
23,146.956
24,153.3837
25,159.7781
26,166.1111
27,172.6212
28,178.9086
29,185.364
30,191.7259
31,198.0791
32,204.548
33,210.8345
34,217.3304
35,223.6753
36,230.0571
37,236.4819
38,242.8271
39,249.356
40,255.7769
41,262.3206
42,268.7522
43,275.1681
44,281.8314
45,288.2411
46,294.8294
47,301.2422
48,307.63
49,314.1506
50,320.4691
51,326.9921
52,333.3549
53,339.7736
54,346.262
55,352.5978
56,359.1858
57,365.5057
58,371.9581
59,378.3833
60,384.6984
61,391.2363
62,397.5516
63,404.0106
64,410.4022
65,416.7409
66,423.2229
67,429.5708
68,436.0786
69,442.4264
70,448.8407
71,455.301
72,461.5875
73,468.1353
74,474.4357
75,480.8771
76,487.3131
77,493.6022
78,500.1542
79,506.452
80,512.9116
81,519.2947
82,525.643
83,532.1345
84,538.4163
85,544.9219
86,551.26
87,557.6459
88,564.1136
89,570.4092
90,576.9371
91,583.309
92,589.7562
93,596.2085
94,602.5078
95,609.0506
96,615.3496
97,621.825
98,628.1837
99,634.506
100,640.9582
