epoch,time
1,5.6135
2,11.3903
3,17.1304
4,22.968
5,28.7334
6,34.3116
7,40.0661
8,45.6739
9,51.3166
10,57.0607
11,62.6387
12,68.3894
13,74.02
14,79.6239
15,85.3892
16,90.9756
17,96.7162
18,102.3628
19,107.9748
20,113.7341
21,119.3281
22,125.0513
23,130.68
24,136.2791
25,142.0431
26,147.601
27,153.32
28,158.9633
29,164.5872
30,170.3654
31,175.963
32,181.6842
33,187.3368
34,192.9143
35,198.69
36,204.2896
37,210.0487
38,215.6923
39,221.274
40,227.0503
41,232.6107
42,238.328
43,243.98
44,249.5575
45,255.3548
46,260.9784
47,266.678
48,272.3453
49,277.9144
50,283.6792
51,289.2794
52,294.9619
53,300.6533
54,306.2084
55,311.9767
56,317.552
57,323.2367
58,328.9131
59,334.5203
60,340.2831
61,345.8544
62,351.5385
63,357.2043
64,362.7667
65,368.5161
66,374.0841
67,379.7284
68,385.4623
69,391.0383
70,396.8177
71,402.3861
72,408.0443
73,413.7594
74,419.3398
75,425.1317
76,430.721
77,436.3641
78,442.063
79,447.6313
80,453.3779
81,458.9432
82,464.5595
83,470.3015
84,475.8868
85,481.6792
86,487.2505
87,492.8444
88,498.567
89,504.1432
90,509.909
91,515.5397
92,521.1376
93,526.8773
94,532.4354
95,538.1817
96,543.8069
97,549.4085
98,555.1567
99,560.7169
100,566.4276
