epoch,time
1,6.7077
2,13.2868
3,19.9366
4,26.6178
5,33.1818
6,39.9743
7,46.52
8,53.2547
9,59.8754
10,66.5176
11,73.2002
12,79.753
13,86.5817
14,93.1229
15,99.8424
16,106.4461
17,113.0834
18,119.8325
19,126.3746
20,133.1773
21,139.7136
22,146.403
23,153.0297
24,159.6496
25,166.3994
26,172.9498
27,179.7977
28,186.3795
29,193.0358
30,199.7067
31,206.2726
32,213.046
33,219.5653
34,226.2827
35,232.8903
36,239.508
37,246.1948
38,252.704
39,259.4917
40,266.0303
41,272.7704
42,279.388
43,286.0298
44,292.7353
45,299.2632
46,306.0447
47,312.575
48,319.2899
49,325.8935
50,332.498
51,339.2194
52,345.7381
53,352.5233
54,359.0772
55,365.8146
56,372.4745
57,379.0642
58,385.8114
59,392.3347
60,399.0755
61,405.6623
62,412.2881
63,418.9756
64,425.5407
65,432.2908
66,438.8101
67,445.5227
68,452.1099
69,458.7419
70,465.4133
71,471.9143
72,478.6781
73,485.1766
74,491.8963
75,498.536
76,505.1306
77,511.8423
78,518.4001
79,525.1452
80,531.6703
81,538.3619
82,544.9998
83,551.6424
84,558.3826
85,564.905
86,571.6703
87,578.2074
88,584.8566
89,591.5275
90,598.0874
91,604.8243
92,611.334
93,618.0524
94,624.6073
95,631.2588
96,637.9264
97,644.4594
98,651.2202
99,657.7454
100,664.4707
