epoch,time
1,5.7579
2,11.9148
3,17.9005
4,23.7928
5,29.9641
6,35.8921
7,42.0149
8,48.1888
9,54.0234
10,60.0653
11,65.984
12,71.8437
13,77.9674
14,83.8356
15,89.814
16,95.8809
17,101.7038
18,107.8109
19,113.6974
20,119.5696
21,125.6639
22,131.4913
23,137.5398
24,143.5041
25,149.3375
26,155.4861
27,161.2745
28,167.1974
29,173.2623
30,179.1273
31,185.2061
32,191.2162
33,197.1847
34,203.4091
35,209.3561
36,215.4281
37,221.4929
38,227.3917
39,233.5835
40,239.6695
41,245.7523
42,251.7954
43,257.6492
44,263.7447
45,269.6502
46,275.4908
47,281.6696
48,287.5095
49,293.5412
50,299.5437
51,305.3858
52,311.4895
53,317.4022
54,323.3504
55,329.4625
56,335.3046
57,341.2979
58,347.291
59,353.1803
60,359.3377
61,365.1621
62,371.0443
63,377.103
64,382.919
65,388.9371
66,394.8473
67,400.6702
68,406.8384
69,412.668
70,418.6507
71,424.6912
72,430.5504
73,436.657
74,442.6134
75,448.511
76,454.6356
77,460.5262
78,466.5414
79,472.5765
80,478.418
81,484.5552
82,490.4508
83,496.4161
84,502.5378
85,508.3935
86,514.4564
87,520.3909
88,526.292
89,532.4886
90,538.3795
91,544.348
92,550.332
93,556.1661
94,562.2715
95,568.1727
96,574.04
97,580.1269
98,585.9358
99,591.9266
100,597.9107
