epoch,time
1,5.8527
2,11.8511
3,17.8974
4,23.8133
5,29.9252
6,35.8514
7,41.9144
8,47.9377
9,53.9276
10,60.0245
11,65.9858
12,72.1363
13,78.1035
14,84.1204
15,90.1738
16,96.1186
17,102.2379
18,108.1742
19,114.2244
20,120.2171
21,126.1642
22,132.2412
23,138.1841
24,144.3159
25,150.2573
26,156.2974
27,162.3589
28,168.3619
29,174.4526
30,180.3985
31,186.4667
32,192.4533
33,198.4126
34,204.4953
35,210.456
36,216.937
37,222.9454
38,228.9142
39,235.0362
40,240.9924
41,247.1238
42,253.0817
43,259.1402
44,265.2348
45,271.1919
46,277.3428
47,283.2801
48,289.3569
49,295.3874
50,301.3606
51,307.4765
52,313.4177
53,319.4963
54,325.4174
55,331.4244
56,337.4819
57,343.4283
58,349.5582
59,355.4661
60,361.5155
61,367.5045
62,373.4929
63,379.5853
64,385.5161
65,391.6406
66,397.5734
67,403.6363
68,409.655
69,415.6349
70,421.7369
71,427.6693
72,433.7557
73,439.754
74,445.7188
75,451.8047
76,457.7285
77,463.8582
78,469.7842
79,475.8055
80,481.8481
81,487.7796
82,493.9556
83,499.8817
84,506.0207
85,512.0032
86,518.0453
87,524.1356
88,530.0643
89,536.1878
90,542.1116
91,548.1635
92,554.1862
93,560.1357
94,566.245
95,572.1595
96,578.2635
97,584.249
98,590.2431
99,596.372
100,602.3186
