epoch,time
1,5.6147
2,11.2449
3,17.0582
4,22.7024
5,28.4533
6,34.1475
7,39.7682
8,45.5664
9,51.1972
10,56.9698
11,62.6912
12,68.3268
13,74.1202
14,79.7229
15,85.4967
16,91.1867
17,96.8259
18,102.6263
19,108.2425
20,113.9954
21,119.6971
22,125.329
23,131.2476
24,136.8645
25,142.6258
26,148.3122
27,153.9283
28,159.7634
29,165.4109
30,171.1487
31,176.8847
32,182.5141
33,188.3692
34,193.9982
35,199.7594
36,205.5252
37,211.1662
38,216.9538
39,222.5729
40,228.3371
41,234.0597
42,239.701
43,245.5511
44,251.176
45,257.0187
46,263.279
47,268.9789
48,274.7485
49,280.4431
50,286.1258
51,291.9329
52,297.6198
53,303.4084
54,309.1048
55,314.7669
56,320.5787
57,326.1946
58,331.9609
59,337.6419
60,343.3302
61,349.173
62,354.8473
63,360.6899
64,366.3959
65,372.0892
66,377.97
67,383.6613
68,389.5113
69,395.21
70,400.9185
71,406.7417
72,412.4101
73,418.2735
74,423.9869
75,429.6965
76,435.5565
77,441.2023
78,447.0375
79,452.7467
80,458.4238
81,464.2435
82,469.8787
83,475.7154
84,481.4074
85,487.1439
86,492.9385
87,498.5824
88,504.4208
89,510.0968
90,515.7719
91,521.5623
92,527.1885
93,533.007
94,538.7047
95,544.3757
96,550.175
97,555.7931
98,561.5774
99,567.2651
100,572.931
