epoch,time
1,6.5931
2,13.0442
3,19.6384
4,26.1017
5,32.6496
6,39.2831
7,45.7836
8,52.3932
9,58.9009
10,65.5934
11,72.106
12,78.7655
13,85.2637
14,91.9301
15,98.4711
16,105.0722
17,111.6694
18,118.2131
19,124.8506
20,131.3674
21,138.0733
22,144.5644
23,151.2588
24,157.7801
25,164.4547
26,170.9872
27,177.6258
28,184.227
29,190.8336
30,197.4972
31,204.0682
32,210.7507
33,217.3392
34,224.0249
35,230.8196
36,237.5076
37,244.0439
38,250.7535
39,257.317
40,263.9804
41,270.5946
42,277.2043
43,283.8528
44,290.4217
45,297.1375
46,303.6905
47,310.3691
48,316.914
49,323.615
50,330.1553
51,336.8443
52,343.397
53,350.0283
54,356.6202
55,363.2221
56,369.9052
57,376.4875
58,383.1855
59,389.7253
60,396.4884
61,403.027
62,409.7534
63,416.2828
64,422.9587
65,429.5572
66,436.1778
67,442.8067
68,449.3819
69,456.0425
70,462.5887
71,469.3048
72,475.8458
73,482.5255
74,489.0429
75,495.7597
76,502.3082
77,508.9816
78,515.5886
79,522.1981
80,528.8524
81,535.4268
82,542.0629
83,548.6005
84,555.3613
85,561.904
86,568.6111
87,575.1767
88,581.9081
89,588.4482
90,595.1313
91,601.7262
92,608.3599
93,615.0257
94,621.6024
95,628.2841
96,634.8425
97,641.5566
98,648.085
99,654.7749
100,661.3113
