epoch,time
1,6.6188
2,13.4596
3,20.0775
4,26.8279
5,33.4971
6,40.1723
7,46.9122
8,53.5068
9,60.3332
10,66.9018
11,73.6905
12,80.3737
13,87.0627
14,93.8317
15,100.4244
16,107.2269
17,113.8562
18,120.6518
19,127.3596
20,134.0848
21,140.8512
22,147.5367
23,154.389
24,161.0231
25,167.8377
26,174.499
27,181.1994
28,187.931
29,194.5696
30,201.3922
31,208.0082
32,214.8063
33,221.4675
34,228.1777
35,234.9144
36,241.5544
37,248.3547
38,254.9754
39,261.776
40,268.3669
41,275.0831
42,281.7826
43,288.4437
44,295.2287
45,301.829
46,308.6502
47,315.259
48,321.9984
49,328.6658
50,335.3507
51,342.1395
52,348.7526
53,355.5727
54,362.199
55,368.9608
56,375.6512
57,382.3741
58,389.1717
59,395.7612
60,402.5761
61,409.1944
62,415.993
63,422.6688
64,429.3703
65,436.1417
66,442.7659
67,449.6232
68,456.2443
69,463.0545
70,469.7457
71,476.4726
72,483.2242
73,489.8515
74,496.6731
75,503.275
76,510.0909
77,516.697
78,523.4243
79,530.1167
80,536.7612
81,543.56
82,550.1884
83,556.9893
84,563.5963
85,570.3009
86,577.0077
87,583.6439
88,590.4301
89,597.0342
90,603.8483
91,610.4726
92,617.2063
93,623.9426
94,630.6117
95,637.4043
96,643.9957
97,650.8081
98,657.432
99,664.1456
100,670.8431
