epoch,time
1,5.8229
2,11.6332
3,17.617
4,23.3977
5,29.3758
6,35.1162
7,41.0942
8,46.8556
9,52.7199
10,58.6183
11,64.3821
12,70.3646
13,76.1592
14,82.1318
15,87.8909
16,93.7958
17,99.625
18,105.4075
19,111.3473
20,117.1025
21,123.0644
22,128.8296
23,134.8225
24,140.5695
25,146.4732
26,152.3683
27,158.1253
28,164.0916
29,169.8488
30,175.7872
31,181.5454
32,187.4293
33,193.2747
34,199.0373
35,204.979
36,210.7183
37,216.6949
38,222.4654
39,228.4237
40,234.2454
41,240.0695
42,245.9967
43,251.7636
44,257.7308
45,263.4756
46,269.3955
47,275.1318
48,280.998
49,286.8913
50,292.6367
51,298.6091
52,304.3665
53,310.3523
54,316.1159
55,322.0357
56,327.876
57,333.6598
58,339.5803
59,345.3228
60,351.2815
61,357.0436
62,363.0194
63,368.8028
64,374.6635
65,380.5671
66,386.3128
67,392.2662
68,398.0321
69,404.0239
70,409.8002
71,415.6832
72,421.5825
73,427.3606
74,433.3647
75,439.1635
76,445.1333
77,450.9182
78,456.8541
79,462.731
80,468.562
81,474.5085
82,480.267
83,486.2284
84,492.001
85,498.0096
86,503.7773
87,509.6599
88,515.5855
89,521.3562
90,527.3695
91,533.1394
92,539.1729
93,544.9883
94,550.9845
95,556.8412
96,562.7163
97,568.6301
98,574.3953
99,580.4146
100,586.1829
