epoch,time
1,6.4551
2,13.0119
3,19.4405
4,26.0955
5,32.5531
6,39.1054
7,45.6158
8,52.026
9,58.649
10,65.0335
11,71.5943
12,78.0045
13,84.4714
14,90.9982
15,97.3618
16,103.9612
17,110.3259
18,116.8069
19,123.3273
20,129.7121
21,136.3181
22,142.7066
23,149.2347
24,155.6831
25,162.0967
26,168.6257
27,174.9757
28,181.5592
29,188.3862
30,194.8695
31,201.3807
32,207.741
33,214.3393
34,220.6967
35,227.2233
36,233.6715
37,240.0932
38,246.6417
39,253.0097
40,259.604
41,265.9999
42,272.4737
43,279.0416
44,285.4185
45,292.0538
46,298.4518
47,304.9966
48,311.518
49,317.9698
50,324.5617
51,330.9634
52,337.5427
53,344.0073
54,350.4984
55,357.0691
56,363.4669
57,370.1093
58,376.4934
59,382.9938
60,389.5436
61,395.9439
62,402.5697
63,408.9458
64,415.4991
65,421.9455
66,428.3772
67,434.9467
68,441.3298
69,447.9182
70,454.3079
71,460.8227
72,467.3561
73,473.7204
74,480.347
75,486.7438
76,493.2736
77,499.7462
78,506.1287
79,512.708
80,519.0752
81,525.6516
82,532.0623
83,538.492
84,544.9961
85,551.3643
86,557.9754
87,564.3402
88,570.8304
89,577.3065
90,583.6877
91,590.2779
92,596.653
93,603.1693
94,609.6181
95,616.0558
96,622.6201
97,628.9823
98,635.5671
99,641.9622
100,648.4507
