epoch,time
1,6.4559
2,12.7554
3,19.164
4,25.4546
5,31.8767
6,38.1609
7,44.5997
8,50.9401
9,57.3918
10,63.7086
11,70.1969
12,76.5005
13,82.9729
14,89.3301
15,95.7574
16,102.0035
17,108.5514
18,114.8608
19,121.5961
20,127.8881
21,134.3337
22,140.6133
23,147.0899
24,153.3542
25,159.7807
26,166.0566
27,172.4456
28,178.7087
29,185.077
30,191.3464
31,197.7857
32,204.1116
33,210.4818
34,216.7627
35,223.1896
36,229.4616
37,235.9213
38,242.2403
39,248.686
40,255.0014
41,261.4288
42,267.6916
43,274.0704
44,280.3321
45,286.6997
46,292.9738
47,299.3543
48,305.6843
49,312.1317
50,318.4567
51,324.9477
52,331.2863
53,337.6748
54,344.043
55,350.4565
56,356.8456
57,363.1558
58,369.5487
59,375.8319
60,382.2111
61,388.4536
62,394.8594
63,401.1137
64,407.6097
65,413.9579
66,420.3489
67,426.5903
68,433.0125
69,439.2558
70,445.6662
71,451.9184
72,458.3785
73,464.6241
74,471.0882
75,477.3725
76,483.7962
77,490.0774
78,496.4748
79,502.7608
80,509.1752
81,515.4549
82,521.8849
83,528.1482
84,534.5935
85,540.8786
86,547.2836
87,553.5888
88,559.9721
89,566.2158
90,572.6289
91,578.8787
92,585.2671
93,591.5186
94,597.9004
95,604.1655
96,610.5593
97,616.8307
98,623.2033
99,629.4899
100,635.844
