epoch,time
1,5.6679
2,11.5891
3,17.2661
4,23.0698
5,28.9169
6,34.5861
7,40.4257
8,46.1518
9,51.8208
10,57.7797
11,63.4362
12,69.1776
13,75.0292
14,80.6948
15,86.4978
16,92.2536
17,97.902
18,103.7944
19,109.463
20,115.1983
21,121.0775
22,126.726
23,132.481
24,138.312
25,143.9665
26,149.8445
27,155.57
28,161.2501
29,167.2079
30,172.8596
31,178.618
32,184.4858
33,190.1325
34,195.9521
35,201.7633
36,207.426
37,213.3336
38,219.0469
39,224.7634
40,230.6705
41,236.3731
42,242.1846
43,247.9219
44,253.6211
45,259.5135
46,265.1682
47,270.9703
48,276.8133
49,282.4565
50,288.3388
51,294.0954
52,299.7763
53,305.6825
54,311.3746
55,317.0998
56,322.997
57,328.6371
58,334.464
59,340.2646
60,345.9162
61,351.835
62,357.5489
63,363.3034
64,369.2796
65,374.9724
66,380.8099
67,386.7253
68,392.4256
69,398.3469
70,404.1556
71,409.8712
72,415.8726
73,421.6028
74,427.3743
75,433.2785
76,438.9606
77,444.8411
78,450.657
79,456.3315
80,462.2441
81,467.9673
82,473.6984
83,479.619
84,485.2969
85,491.0534
86,496.9425
87,502.6237
88,508.4593
89,514.2662
90,519.9217
91,525.8596
92,531.5318
93,537.2809
94,543.2005
95,548.878
96,554.6852
97,560.4967
98,566.188
99,572.1207
100,577.8875
