epoch,time
1,6.3513
2,12.7358
3,19.1231
4,25.4614
5,31.8877
6,38.2519
7,44.6757
8,50.999
9,57.4347
10,63.8583
11,70.2796
12,76.5667
13,82.9936
14,89.2764
15,95.6935
16,101.9865
17,108.4263
18,114.7235
19,121.1333
20,127.4298
21,133.8374
22,140.1195
23,146.5421
24,152.8659
25,159.305
26,165.5846
27,172.0261
28,178.3196
29,184.8006
30,191.1308
31,197.5956
32,203.9308
33,210.4202
34,216.7851
35,223.256
36,229.6783
37,236.4019
38,243.8268
39,250.1887
40,256.6412
41,263.0005
42,269.4656
43,275.7898
44,282.2029
45,288.5284
46,294.9482
47,301.2211
48,307.6678
49,314.2054
50,320.6837
51,326.9828
52,333.4415
53,339.7332
54,346.1948
55,352.6233
56,359.0809
57,365.3544
58,371.7926
59,378.1006
60,384.5265
61,390.8174
62,397.2987
63,403.6137
64,410.0305
65,416.4067
66,422.7969
67,429.1357
68,435.5088
69,441.8718
70,448.2172
71,454.6066
72,460.9477
73,467.3418
74,473.6663
75,480.0824
76,486.3923
77,492.8325
78,499.1451
79,505.5736
80,511.8827
81,518.359
82,524.6671
83,531.1238
84,537.4304
85,543.8787
86,550.1814
87,556.6251
88,562.9375
89,569.3745
90,575.6787
91,582.1021
92,588.4185
93,594.8245
94,601.1125
95,607.5432
96,613.8362
97,620.2837
98,626.6248
99,633.1148
100,639.5914
