epoch,time
1,10.8597
2,16.4696
3,21.9878
4,27.7552
5,33.4632
6,38.9513
7,44.612
8,50.2336
9,55.7974
10,61.5764
11,67.1709
12,72.9586
13,78.6951
14,84.3748
15,90.2421
16,95.9523
17,101.7583
18,107.4941
19,113.1629
20,118.9942
21,124.6457
22,130.4294
23,136.4937
24,142.1744
25,147.9659
26,153.6114
27,159.4407
28,165.1345
29,170.8513
30,177.2067
31,183.0482
32,188.7353
33,194.6375
34,200.2926
35,206.1233
36,211.8291
37,217.5535
38,223.375
39,229.0345
40,234.8705
41,240.8228
42,246.5495
43,252.3553
44,258.0066
45,263.8306
46,269.4414
47,275.1626
48,280.9745
49,286.612
50,292.4422
51,298.0812
52,303.8621
53,309.6238
54,315.2743
55,321.1141
56,326.7597
57,332.5069
58,338.2849
59,343.9417
60,349.7663
61,355.4052
62,361.1778
63,366.9294
64,372.5931
65,378.4351
66,384.1419
67,389.8945
68,395.6554
69,401.3179
70,407.1775
71,412.8022
72,418.5371
73,424.2578
74,429.9335
75,435.853
76,441.4988
77,447.3385
78,453.0726
79,458.7653
80,464.6224
81,470.2824
82,476.0763
83,481.8378
84,487.5031
85,493.4134
86,499.091
87,504.8955
88,510.6249
89,516.3017
90,522.1384
91,527.8034
92,533.646
93,539.3515
94,545.0601
95,550.9134
96,556.5768
97,562.4237
98,568.1043
99,573.843
100,579.6775
