epoch,time
1,5.7693
2,11.9066
3,17.7914
4,23.752
5,29.8461
6,35.9745
7,42.1666
8,48.131
9,54.0125
10,60.1607
11,66.0572
12,72.0345
13,78.0493
14,83.8855
15,89.9937
16,95.9049
17,101.8342
18,107.9106
19,113.7564
20,119.7758
21,125.777
22,131.6262
23,137.8737
24,143.7623
25,149.7395
26,155.806
27,161.6723
28,167.8141
29,173.7475
30,179.675
31,185.8131
32,191.6437
33,197.6347
34,203.6083
35,209.4665
36,215.5486
37,221.4281
38,227.3423
39,233.4198
40,239.272
41,245.3284
42,251.2566
43,257.0829
44,263.2679
45,269.0999
46,275.0313
47,281.0581
48,286.8808
49,292.9686
50,298.919
51,304.783
52,310.9211
53,316.7411
54,322.7268
55,328.711
56,334.5479
57,340.6685
58,346.5495
59,352.4314
60,358.53
61,364.3833
62,370.4215
63,376.3893
64,382.2411
65,388.4132
66,394.2492
67,400.1919
68,406.209
69,412.0685
70,418.1542
71,424.0784
72,430.2837
73,436.3969
74,442.2428
75,448.263
76,454.3029
77,460.1857
78,466.3664
79,472.314
80,478.2903
81,484.4081
82,490.2944
83,496.4271
84,502.4703
85,508.3379
86,514.5426
87,520.4025
88,526.3705
89,532.396
90,538.2201
91,544.3246
92,550.2316
93,556.1175
94,562.2386
95,568.1168
96,574.1483
97,580.1718
98,586.0657
99,592.2861
100,598.1939
