step,s_loss,c_loss
1,61645180000.0,0.0
2,47041552000.0,1723.7231
3,32859564000.0,4369.0635
4,24499945000.0,6919.029
5,20424507000.0,9079.136
6,18458855000.0,10843.662
7,17308406000.0,12312.236
8,16452957000.0,13561.221
9,15684100000.0,14645.326
10,14904872000.0,15550.012
11,14102836000.0,16308.477
12,13324402000.0,16921.248
13,12606108000.0,17392.371
14,11972705000.0,17753.867
15,11435555000.0,18039.148
16,10990441000.0,18263.164
17,10624707000.0,18461.86
18,10312376000.0,18652.098
19,10036227000.0,18839.201
20,9792194000.0,19032.213
21,9577646000.0,19224.965
22,9385512000.0,19417.174
23,9212088000.0,19615.57
24,9057013000.0,19815.941
25,8916681000.0,20000.178
26,8789083000.0,20170.908
27,8675273000.0,20318.74
28,8573500400.0,20445.156
29,8480533500.0,20548.734
30,8398143500.0,20623.371
31,8326884000.0,20672.129
32,8265243600.0,20699.332
33,8210711600.0,20714.906
34,8159431000.0,20726.691
35,8110370000.0,20738.258
36,8064676000.0,20756.992
37,8019851000.0,20780.566
38,7972399600.0,20804.096
39,7923314700.0,20830.316
40,7873942500.0,20861.133
41,7820052000.0,20894.043
42,7764531700.0,20927.957
43,7707229000.0,20956.496
44,7648272400.0,20979.477
45,7587198500.0,20997.422
46,7523502600.0,21007.385
47,7456855600.0,21018.057
48,7389083000.0,21027.371
49,7320718300.0,21037.473
50,7252308000.0,21045.95
51,7184295400.0,21054.043
52,7116032500.0,21063.602
53,7046366700.0,21080.758
54,6975258600.0,21107.227
55,6901298700.0,21139.098
56,6825714000.0,21172.732
57,6748202000.0,21207.855
58,6669696000.0,21240.236
59,6590743600.0,21268.508
60,6510792000.0,21291.756
61,6429653000.0,21302.467
62,6347887600.0,21304.578
63,6266641400.0,21299.352
64,6185101300.0,21285.916
65,6103508000.0,21267.42
66,6022763500.0,21239.414
67,5943038000.0,21207.578
68,5862463000.0,21170.375
69,5781861400.0,21134.666
70,5701626400.0,21100.816
71,5621201000.0,21069.742
72,5541230600.0,21044.846
73,5462366700.0,21029.445
74,5384709000.0,21020.46
75,5308636700.0,21013.137
76,5234616300.0,21008.248
77,5162177500.0,21008.938
78,5090801700.0,21011.152
79,5019873300.0,21015.545
