epoch,time
1,6.8521
2,13.6042
3,20.5545
4,27.291
5,34.1632
6,40.8962
7,47.7485
8,54.5365
9,61.3937
10,68.2104
11,75.0312
12,81.8852
13,88.6888
14,95.5758
15,102.3388
16,109.2282
17,115.969
18,122.8488
19,129.565
20,136.4403
21,143.1656
22,150.0672
23,156.8373
24,163.7551
25,170.5291
26,177.4344
27,184.2573
28,191.08
29,197.9066
30,204.7963
31,212.2366
32,218.9753
33,225.841
34,232.636
35,239.4928
36,246.3319
37,253.1805
38,260.0621
39,266.8888
40,273.8546
41,280.6119
42,287.5392
43,294.3013
44,301.2043
45,307.9424
46,314.8312
47,321.5743
48,328.4567
49,335.187
50,342.0478
51,348.8136
52,355.6596
53,362.4925
54,369.3237
55,376.1438
56,382.952
57,389.8613
58,396.6514
59,403.5363
60,410.2917
61,417.2082
62,423.9368
63,430.8315
64,437.5578
65,444.4565
66,451.1819
67,458.1058
68,464.8359
69,471.7189
70,478.5421
71,485.3844
72,492.1991
73,499.0453
74,505.924
75,512.7365
76,519.6402
77,526.4209
78,533.3228
79,540.048
80,546.9577
81,553.673
82,560.5453
83,567.2815
84,574.1917
85,580.9387
86,587.8393
87,594.6246
88,601.5127
89,608.3477
90,615.1974
91,622.0532
92,628.8669
93,635.7022
94,642.4591
95,649.3303
96,656.0595
97,662.9498
98,669.6842
99,676.5927
100,683.3444
