epoch,time
1,6.5695
2,13.4134
3,20.0633
4,26.8816
5,33.5116
6,40.3771
7,47.0199
8,53.8427
9,60.4545
10,67.2547
11,73.8519
12,80.6828
13,87.3213
14,94.1131
15,100.7378
16,107.5726
17,114.2139
18,121.0109
19,127.6573
20,134.4257
21,141.1072
22,147.8568
23,154.5564
24,161.3328
25,168.0286
26,174.7896
27,181.4881
28,188.2361
29,194.9051
30,201.609
31,208.5022
32,215.2275
33,221.9664
34,228.6814
35,235.3999
36,242.0983
37,248.8448
38,255.5552
39,262.305
40,269.014
41,275.783
42,282.4603
43,289.2359
44,295.8953
45,302.6555
46,309.3348
47,316.1129
48,322.7446
49,329.5316
50,336.1683
51,342.9967
52,349.6235
53,356.412
54,363.0387
55,369.8652
56,376.4692
57,383.2785
58,389.8827
59,396.7055
60,403.3082
61,410.1023
62,416.7048
63,423.503
64,430.0886
65,436.9128
66,443.4834
67,450.2984
68,456.9037
69,463.7154
70,470.3131
71,477.1558
72,483.9191
73,490.6947
74,497.3029
75,504.1244
76,510.7234
77,517.5659
78,524.1982
79,530.9884
80,537.5791
81,544.3534
82,550.9435
83,557.7216
84,564.2932
85,571.087
86,577.6889
87,584.5157
88,591.1564
89,597.9817
90,604.5777
91,611.3676
92,617.9873
93,624.7574
94,631.3442
95,638.1121
96,644.7724
97,651.5883
98,658.2116
99,664.9883
100,671.6726
