epoch,time
1,6.8094
2,13.3763
3,20.1144
4,26.8789
5,33.491
6,40.2434
7,46.7873
8,53.6068
9,60.204
10,66.9018
11,73.5792
12,80.1864
13,86.9919
14,93.5415
15,100.3267
16,106.9438
17,113.6113
18,120.3143
19,126.8547
20,133.6681
21,140.2089
22,146.981
23,153.5904
24,160.2244
25,166.9582
26,173.5098
27,180.3047
28,186.8461
29,193.5933
30,200.2216
31,206.8336
32,213.576
33,220.1205
34,226.941
35,233.4879
36,240.1496
37,246.7594
38,253.3332
39,260.0901
40,266.6531
41,273.4079
42,279.9887
43,286.6737
44,293.3471
45,299.9291
46,306.7182
47,313.2669
48,320.0132
49,326.6055
50,333.268
51,339.9575
52,346.5021
53,353.3092
54,359.8691
55,366.6707
56,373.312
57,379.9383
58,386.6563
59,393.2017
60,399.9486
61,406.4897
62,413.2284
63,419.8521
64,426.4769
65,433.2412
66,439.7868
67,446.5859
68,453.1312
69,459.8108
70,466.4812
71,473.0926
72,479.8072
73,486.3341
74,493.1233
75,499.6696
76,506.3543
77,513.0376
78,519.6159
79,526.3721
80,532.9571
81,539.7379
82,546.3162
83,552.9732
84,559.6508
85,566.2291
86,573.0255
87,579.5763
88,586.3675
89,592.9924
90,599.6578
91,606.3946
92,612.9589
93,619.7597
94,626.309
95,633.047
96,639.6839
97,646.3345
98,653.0739
99,659.6078
100,666.4069
