epoch,time
1,6.8924
2,13.6495
3,20.5745
4,27.3169
5,34.1891
6,40.9873
7,47.8303
8,54.6579
9,61.5212
10,68.3803
11,75.1874
12,82.1004
13,88.88
14,95.8063
15,102.5944
16,109.5003
17,116.2723
18,123.1704
19,129.917
20,136.8332
21,143.642
22,150.5568
23,157.3504
24,164.2364
25,171.1398
26,178.1258
27,184.9417
28,191.7992
29,198.6318
30,205.4294
31,212.2873
32,219.0532
33,225.965
34,232.7119
35,239.6007
36,246.3556
37,253.2949
38,260.0811
39,267.0184
40,273.8063
41,280.7234
42,287.4878
43,294.3845
44,301.1982
45,308.0468
46,314.8727
47,321.6948
48,328.5323
49,335.3597
50,342.2598
51,349.034
52,355.9884
53,362.7625
54,369.7054
55,376.4707
56,383.4105
57,390.1872
58,397.1071
59,403.8894
60,410.7735
61,417.5641
62,424.4505
63,431.2477
64,438.0942
65,444.9133
66,451.7237
67,458.5817
68,465.4031
69,472.2857
70,479.0584
71,485.9623
72,492.7234
73,499.6138
74,506.3661
75,513.2287
76,519.9653
77,526.885
78,533.6483
79,540.5289
80,547.3149
81,554.196
82,561.0078
83,567.8671
84,574.6985
85,581.5286
86,588.3995
87,595.2047
88,602.0946
89,608.8676
90,615.815
91,622.6021
92,629.5361
93,636.3172
94,643.2751
95,650.0369
96,656.9827
97,663.7436
98,670.6089
99,677.3986
100,684.2778
