epoch,time
1,6.0938
2,11.9382
3,17.9887
4,23.946
5,29.7812
6,35.9796
7,41.8116
8,47.801
9,53.8385
10,59.6725
11,65.8211
12,71.741
13,77.6468
14,83.7848
15,89.6401
16,95.6525
17,101.6292
18,107.4704
19,113.5996
20,119.4775
21,125.4134
22,131.4544
23,137.2922
24,143.3698
25,149.3468
26,155.2406
27,161.3726
28,167.2233
29,173.1942
30,179.2173
31,185.0431
32,191.1309
33,197.0224
34,202.9204
35,209.0262
36,214.8353
37,220.8893
38,226.8839
39,232.723
40,238.8829
41,244.757
42,250.7219
43,256.7166
44,262.5679
45,268.6794
46,274.5639
47,280.4266
48,286.5699
49,292.4068
50,298.4152
51,304.4744
52,310.3061
53,316.4454
54,322.3358
55,328.271
56,334.3193
57,340.1546
58,346.2654
59,352.2027
60,358.0408
61,364.3549
62,370.5161
63,376.3525
64,382.4855
65,388.3501
66,394.3188
67,400.3524
68,406.1963
69,412.3106
70,418.1461
71,424.0349
72,430.0608
73,435.9007
74,441.9531
75,447.8823
76,453.722
77,459.8066
78,465.6616
79,471.6154
80,477.6176
81,483.4152
82,489.4448
83,495.3506
84,501.2319
85,507.304
86,513.1255
87,519.0979
88,525.0726
89,530.9197
90,536.9916
91,542.8443
92,548.7802
93,554.8287
94,560.6539
95,566.673
96,572.6132
97,578.4336
98,584.5711
99,590.4117
100,596.3546
