step,s_loss,c_loss
1,243773420000.0,0.0
2,186032390000.0,1705.2162
3,129790070000.0,4332.3105
4,96498640000.0,6876.785
5,80222495000.0,9037.668
6,72391230000.0,10797.795
7,67829130000.0,12265.322
8,64456720000.0,13513.426
9,61439697000.0,14598.796
10,58382080000.0,15510.172
11,55230067000.0,16282.72
12,52154552000.0,16908.4
13,49306640000.0,17387.68
14,46786613000.0,17760.5
15,44646793000.0,18054.55
16,42853958000.0,18292.184
17,41360257000.0,18489.27
18,40068325000.0,18676.746
19,38921420000.0,18863.062
20,37901586000.0,19053.06
21,36985295000.0,19240.816
22,36176085000.0,19429.55
23,35441046000.0,19619.645
24,34775732000.0,19812.666
25,34173278000.0,19998.754
26,33624779000.0,20177.146
27,33110352000.0,20337.23
28,32630882000.0,20470.162
29,32184770000.0,20577.643
30,31782066000.0,20653.156
31,31424377000.0,20692.25
32,31110513000.0,20711.361
33,30834700000.0,20715.727
34,30581336000.0,20702.719
35,30342195000.0,20686.965
36,30115787000.0,20682.105
37,29893353000.0,20688.809
38,29675900000.0,20696.791
39,29457530000.0,20708.516
40,29237416000.0,20724.055
41,29014573000.0,20746.75
42,28784345000.0,20778.295
43,28553050000.0,20811.242
44,28320475000.0,20845.61
45,28072354000.0,20874.379
46,27811983000.0,20899.75
47,27550540000.0,20917.555
48,27276472000.0,20930.219
49,26997502000.0,20940.031
50,26718329000.0,20946.148
51,26443084000.0,20951.488
52,26173094000.0,20958.8
53,25906053000.0,20965.45
54,25633905000.0,20974.848
55,25357586000.0,20987.793
56,25080750000.0,21005.766
57,24800043000.0,21022.549
58,24516633000.0,21040.285
59,24231471000.0,21057.66
60,23943625000.0,21071.193
61,23650380000.0,21079.219
62,23351177000.0,21079.549
63,23047514000.0,21069.543
64,22737746000.0,21048.809
65,22431220000.0,21024.738
66,22127258000.0,20993.848
67,21824985000.0,20958.254
68,21524689000.0,20920.418
69,21228090000.0,20882.125
70,20933804000.0,20845.605
71,20644932000.0,20817.244
72,20359944000.0,20793.986
73,20079227000.0,20775.926
74,19800332000.0,20765.645
75,19526353000.0,20761.66
76,19257400000.0,20762.363
77,18993040000.0,20768.793
78,18734630000.0,20782.883
79,18480011000.0,20799.402
80,18229983000.0,20815.629
81,17987280000.0,20832.668
82,17746379000.0,20848.604
83,17505436000.0,20862.61
84,17266530000.0,20875.854
85,17028279000.0,20887.676
86,16792990000.0,20899.855
87,16560331000.0,20910.633
88,16333322000.0,20921.125
89,16112247000.0,20931.875
90,15895474000.0,20943.93
91,15684409000.0,20958.6
92,15477470000.0,20974.428
93,15275176000.0,20990.732
94,15076692000.0,21010.332
95,14882484000.0,21034.688
96,14691539000.0,21061.863
97,14503979000.0,21092.52
98,14321030000.0,21124.725
99,14141741000.0,21157.21
100,13966941000.0,21188.645
101,13795236000.0,21217.559
102,13625987000.0,21242.375
103,13459271000.0,21263.16
104,13295452000.0,21279.992
105,13134455000.0,21293.762
106,12975563000.0,21305.996
107,12819171000.0,21316.084
108,12664975000.0,21323.398
109,12512988000.0,21329.746
110,12362131000.0,21337.129
111,12212563000.0,21342.266
112,12065624000.0,21347.45
113,11920564000.0,21352.84
114,11777130000.0,21358.281
115,11634355000.0,21364.426
116,11491777000.0,21372.5
117,11350369000.0,21381.787
118,11208639000.0,21389.723
119,11067689000.0,21398.246
