epoch,time
1,10.9766
2,16.6136
3,22.2712
4,28.061
5,33.7089
6,39.5712
7,45.236
8,51.1055
9,57.4872
10,63.3519
11,69.2079
12,74.9489
13,80.9257
14,86.7223
15,92.7398
16,98.5646
17,104.5541
18,110.4615
19,116.3923
20,122.3668
21,128.1628
22,134.1404
23,139.9195
24,145.8796
25,151.6611
26,157.6027
27,163.4692
28,169.3
29,175.2787
30,181.1018
31,187.0995
32,192.9252
33,198.9391
34,204.7705
35,210.6964
36,216.6345
37,222.4429
38,228.444
39,234.2324
40,240.1857
41,245.9655
42,251.9075
43,257.7718
44,263.6671
45,269.621
46,275.4511
47,281.508
48,287.2987
49,293.3322
50,299.1039
51,305.038
52,310.8808
53,316.711
54,322.6639
55,328.445
56,334.4629
57,340.2819
58,346.2986
59,352.0927
60,358.02
61,363.9688
62,369.7984
63,375.8623
64,381.7173
65,387.77
66,393.5927
67,399.6261
68,405.4225
69,411.3147
70,417.2587
71,423.0545
72,429.0829
73,434.8577
74,440.849
75,446.6493
76,452.6099
77,458.4921
78,464.3788
79,470.3523
80,476.1358
81,482.1354
82,487.9413
83,493.9196
84,499.7071
85,505.5993
86,511.4613
87,517.3222
88,523.3391
89,529.151
90,535.1416
91,540.9256
92,546.9065
93,552.7401
94,558.61
95,564.5299
96,570.3316
97,576.3102
98,582.1132
99,588.0787
100,593.8559
