epoch,time
1,6.0897
2,12.0552
3,18.2506
4,24.5159
5,30.5668
6,36.7451
7,42.7385
8,48.8777
9,54.9061
10,60.8865
11,67.0612
12,73.0031
13,79.1193
14,85.1993
15,91.1624
16,97.3826
17,103.33
18,109.4116
19,115.5145
20,121.4698
21,127.6258
22,133.5864
23,139.604
24,145.8638
25,151.9736
26,158.1236
27,164.1517
28,170.1082
29,176.3206
30,182.2642
31,188.3243
32,194.3817
33,200.3256
34,206.4848
35,212.4011
36,218.4699
37,224.5557
38,230.501
39,236.6505
40,242.6424
41,248.644
42,254.8419
43,260.7845
44,266.9066
45,272.9678
46,278.9151
47,285.0977
48,291.0148
49,297.037
50,303.1345
51,309.0691
52,315.2449
53,321.2507
54,327.2433
55,333.3995
56,339.3579
57,345.4694
58,351.4894
59,357.5218
60,363.9743
61,370.0968
62,376.0723
63,382.2973
64,388.2126
65,394.2747
66,400.4378
67,406.3997
68,412.567
69,418.563
70,424.6476
71,430.8257
72,436.7802
73,442.9596
74,449.0387
75,455.0291
76,461.1995
77,467.121
78,473.1914
79,479.2827
80,485.462
81,491.6603
82,497.5752
83,503.6115
84,509.713
85,515.6082
86,521.7403
87,527.7169
88,533.6912
89,539.8576
90,545.7864
91,551.8999
92,557.9098
93,563.8592
94,570.0569
95,575.9809
96,582.0891
97,588.1481
98,594.1149
99,600.3228
100,606.2872
