epoch,time
1,6.4552
2,12.8875
3,19.3271
4,25.8816
5,32.3433
6,39.2709
7,45.6338
8,52.0537
9,58.4379
10,64.8265
11,71.2311
12,77.5692
13,84.1171
14,90.5007
15,97.043
16,103.4156
17,109.916
18,116.3442
19,122.8239
20,129.3554
21,135.7897
22,142.279
23,148.6161
24,155.1502
25,161.4941
26,168.0033
27,174.3383
28,180.8112
29,187.2509
30,193.682
31,200.1343
32,206.496
33,213.0238
34,219.3625
35,225.8895
36,232.2341
37,238.7257
38,245.0837
39,251.5428
40,257.9736
41,264.3737
42,270.8249
43,277.1832
44,283.6975
45,290.0479
46,296.6217
47,302.9928
48,309.5033
49,315.9826
50,322.4308
51,328.8922
52,335.3143
53,341.8156
54,348.19
55,354.725
56,361.0837
57,367.6008
58,373.9336
59,380.3898
60,386.8173
61,393.2785
62,399.8266
63,406.1892
64,412.6982
65,419.0625
66,425.6003
67,431.9685
68,438.4897
69,444.8395
70,451.2961
71,457.732
72,464.1223
73,470.6049
74,476.9456
75,483.4617
76,489.8254
77,496.3695
78,502.7079
79,509.1829
80,515.5992
81,522.0671
82,528.5196
83,534.9072
84,541.4067
85,547.8022
86,554.3012
87,560.6535
88,567.1781
89,573.5454
90,580.0316
91,586.4573
92,592.9159
93,599.3921
94,605.8199
95,612.3814
96,618.7346
97,625.238
98,631.6268
99,638.1726
100,644.5306
