epoch,time
1,5.7799
2,11.7159
3,17.6965
4,23.4882
5,29.5433
6,35.4391
7,41.3159
8,47.4058
9,53.2665
10,59.2857
11,65.299
12,71.1895
13,77.3632
14,83.2353
15,89.1964
16,95.2109
17,101.0422
18,107.1174
19,113.0359
20,118.9148
21,125.0198
22,130.8543
23,136.8302
24,142.8549
25,148.6822
26,154.7676
27,160.6595
28,166.5495
29,172.631
30,178.4486
31,184.4844
32,190.4448
33,196.2931
34,202.3837
35,208.1951
36,214.1045
37,220.1098
38,225.9165
39,231.9188
40,237.8461
41,243.6835
42,249.7804
43,255.6043
44,261.5208
45,267.4626
46,273.2598
47,279.2886
48,285.2063
49,291.0921
50,297.1772
51,303.0057
52,308.9919
53,315.0415
54,320.8965
55,327.0411
56,332.8729
57,338.911
58,344.9514
59,350.7813
60,356.8411
61,362.7211
62,368.5954
63,374.7038
64,380.5599
65,386.6658
66,393.1046
67,398.9846
68,404.9376
69,410.9653
70,416.7868
71,422.8463
72,428.8207
73,434.6923
74,440.7653
75,446.5858
76,452.5624
77,458.529
78,464.3551
79,470.4698
80,476.3417
81,482.2482
82,488.314
83,494.1259
84,500.1733
85,506.1069
86,511.9707
87,518.086
88,523.9153
89,529.8475
90,535.8747
91,541.6945
92,547.7382
93,553.6319
94,559.511
95,565.5892
96,571.4332
97,577.4366
98,583.4724
99,589.3409
100,595.455
