epoch,time
1,5.7238
2,11.7245
3,17.5371
4,23.3663
5,29.3717
6,35.1654
7,41.0735
8,46.9532
9,52.7302
10,58.7535
11,64.5303
12,70.3501
13,76.3272
14,82.0865
15,87.9989
16,93.8623
17,99.6314
18,105.6478
19,111.4076
20,117.2685
21,123.2086
22,128.9893
23,134.9436
24,140.8117
25,146.5822
26,152.6365
27,158.4184
28,164.2866
29,170.2458
30,176.0025
31,181.9675
32,187.8305
33,193.6195
34,199.6643
35,205.424
36,211.3043
37,217.2304
38,223.0385
39,229.011
40,234.8466
41,240.6637
42,246.6901
43,252.4518
44,258.3553
45,264.2865
46,270.0498
47,276.1105
48,281.9483
49,287.8279
50,293.8387
51,299.6061
52,305.5313
53,311.4146
54,317.1731
55,323.2087
56,328.9888
57,334.8325
58,340.8331
59,346.6133
60,352.543
61,358.4201
62,364.1883
63,370.2114
64,375.9828
65,381.8085
66,387.7959
67,393.5563
68,399.5046
69,405.3848
70,411.1434
71,417.1737
72,422.9334
73,428.8075
74,434.7477
75,440.5276
76,446.4937
77,452.3312
78,458.1459
79,464.1611
80,469.9245
81,475.7963
82,481.7432
83,487.4865
84,493.4388
85,499.2721
86,505.0765
87,511.0723
88,516.8477
89,522.7668
90,528.6657
91,534.443
92,540.4477
93,546.2888
94,552.0819
95,558.0894
96,563.8445
97,569.7361
98,575.6449
99,581.4052
100,587.3957
