step,s_loss,c_loss
1,539248460000.0,0.0
2,546569950000.0,2022.9274
3,523537550000.0,4698.505
4,485581620000.0,6690.135
5,444360300000.0,8483.4375
6,402746440000.0,10235.27
7,362426240000.0,12032.505
8,325689000000.0,13799.174
9,293348570000.0,15444.392
10,266512200000.0,16960.418
11,245226800000.0,18335.602
12,228514990000.0,19550.217
13,214892130000.0,20607.54
14,202771230000.0,21527.9
15,191297010000.0,22330.89
16,180398300000.0,23036.447
17,170508550000.0,23662.27
18,162079830000.0,24229.043
19,155179760000.0,24757.918
20,149590380000.0,25221.54
21,144926490000.0,25608.56
22,140876410000.0,25915.441
23,137253265000.0,26163.59
24,133951290000.0,26366.496
25,130949000000.0,26534.754
26,128202840000.0,26667.414
27,125661450000.0,26773.64
28,123250150000.0,26863.332
29,120913340000.0,26943.809
30,118634010000.0,27021.129
31,116386810000.0,27097.688
32,114151080000.0,27168.068
33,111940936000.0,27239.148
34,109742000000.0,27315.062
35,107558880000.0,27402.057
36,105372290000.0,27495.107
37,103187800000.0,27593.344
38,101017360000.0,27690.98
39,98866200000.0,27784.133
40,96755250000.0,27873.605
41,94653325000.0,27964.836
42,92581420000.0,28052.707
43,90550490000.0,28141.941
44,88567350000.0,28226.504
45,86636070000.0,28311.344
46,84764520000.0,28393.143
47,82957290000.0,28473.96
48,81198890000.0,28556.74
49,79488150000.0,28643.672
50,77834870000.0,28734.162
51,76245025000.0,28829.482
52,74712940000.0,28931.11
53,73232120000.0,29038.113
54,71792640000.0,29150.049
55,70396305000.0,29260.832
56,69049460000.0,29370.303
57,67747920000.0,29477.055
58,66492410000.0,29574.547
59,65288760000.0,29665.578
60,64123752000.0,29753.137
61,62992190000.0,29834.098
62,61900010000.0,29909.225
63,60839380000.0,29979.275
64,59802194000.0,30047.363
65,58789790000.0,30112.668
66,57814630000.0,30179.492
67,56862425000.0,30248.309
68,55941670000.0,30319.268
69,55052304000.0,30385.797
70,54198900000.0,30449.059
71,53375934000.0,30511.684
72,52579684000.0,30572.535
73,51810836000.0,30632.695
74,51062817000.0,30696.389
75,50331873000.0,30761.787
76,49616670000.0,30826.947
77,48913700000.0,30892.277
78,48224030000.0,30956.447
79,47548682000.0,31019.73
80,46885577000.0,31082.707
81,46238030000.0,31143.781
82,45605528000.0,31205.004
83,44984304000.0,31266.11
84,44373164000.0,31324.525
85,43772543000.0,31380.305
86,43180614000.0,31431.078
87,42599457000.0,31476.578
88,42029340000.0,31516.857
89,41472460000.0,31557.594
90,40927896000.0,31600.234
91,40392466000.0,31643.084
92,39867245000.0,31687.453
93,39354372000.0,31728.633
94,38852473000.0,31769.287
95,38363378000.0,31808.45
96,37883716000.0,31844.863
97,37412782000.0,31878.803
98,36950030000.0,31910.787
99,36498450000.0,31942.18
100,36054462000.0,31973.93
101,35617140000.0,32004.21
102,35186120000.0,32034.58
103,34762863000.0,32063.746
104,34345402000.0,32091.09
105,33931379000.0,32118.75
106,33522792000.0,32146.697
107,33118876000.0,32177.043
108,32717830000.0,32208.012
109,32322392000.0,32239.8
110,31930139000.0,32270.662
111,31546733000.0,32301.896
112,31172336000.0,32332.197
113,30804957000.0,32362.348
114,30444750000.0,32393.734
115,30090190000.0,32423.238
116,29738439000.0,32450.129
117,29393396000.0,32475.846
118,29051845000.0,32500.357
119,28715219000.0,32523.984
120,28383005000.0,32546.732
121,28054163000.0,32572.63
122,27727692000.0,32598.564
123,27406655000.0,32624.6
124,27091913000.0,32649.863
125,26783123000.0,32674.857
126,26479147000.0,32699.02
127,26180364000.0,32721.088
128,25886830000.0,32740.273
129,25598902000.0,32756.215
130,25315340000.0,32770.11
131,25033441000.0,32782.18
132,24752746000.0,32792.555
133,24476230000.0,32800.91
134,24204750000.0,32808.652
135,23938093000.0,32815.81
136,23675257000.0,32822.72
137,23416177000.0,32832.477
138,23161403000.0,32844.492
139,22909747000.0,32857.92
140,22661825000.0,32873.27
