epoch,time
1,5.9771
2,11.7698
3,17.7532
4,23.6212
5,29.533
6,35.4562
7,41.2352
8,47.1961
9,52.9587
10,58.9567
11,64.7418
12,70.6864
13,76.542
14,82.3484
15,88.309
16,94.0885
17,100.0526
18,105.8507
19,111.8158
20,117.6331
21,123.4847
22,129.4035
23,135.2068
24,141.2374
25,147.0009
26,152.9558
27,158.7208
28,164.6306
29,170.4982
30,176.3073
31,182.2763
32,188.0356
33,194.0055
34,199.8044
35,205.7277
36,211.5304
37,217.3334
38,223.2521
39,229.0305
40,235.0137
41,240.7797
42,246.7337
43,252.5129
44,258.4079
45,264.3422
46,270.1276
47,276.1347
48,281.9038
49,287.9159
50,293.7141
51,299.6197
52,305.4516
53,311.2543
54,317.1942
55,322.9669
56,328.9112
57,334.6671
58,340.6015
59,346.3679
60,352.2493
61,358.1378
62,363.9234
63,369.9237
64,375.6694
65,381.6433
66,387.4049
67,393.2899
68,399.1925
69,405.0049
70,410.9812
71,416.7445
72,422.7246
73,428.4775
74,434.3892
75,440.1947
76,446.0361
77,451.9592
78,457.7122
79,463.6473
80,469.4096
81,475.3608
82,481.1715
83,487.0835
84,492.9446
85,498.7694
86,504.7418
87,510.5129
88,516.4684
89,522.2259
90,528.1646
91,534.0177
92,539.8513
93,545.7565
94,551.5566
95,557.5414
96,563.3244
97,569.2837
98,575.0609
99,580.9254
100,586.8383
