step,s_loss,c_loss
1,570427600000.0,0.0
2,578215100000.0,2023.3558
3,553628700000.0,4697.788
4,513210420000.0,6689.4688
5,469406250000.0,8486.074
6,425086220000.0,10254.175
7,382089000000.0,12048.401
8,343015750000.0,13816.07
9,308728370000.0,15472.684
10,280320870000.0,17006.863
11,257860220000.0,18397.44
12,240229240000.0,19618.281
13,225761770000.0,20670.8
14,212831340000.0,21586.277
15,200518240000.0,22388.43
16,188887120000.0,23087.34
17,178359370000.0,23709.305
18,169350300000.0,24281.553
19,161901150000.0,24812.582
20,155844070000.0,25273.004
21,150784560000.0,25653.555
22,146365380000.0,25952.062
23,142388580000.0,26188.148
24,138813820000.0,26374.475
25,135555380000.0,26525.145
26,132606220000.0,26649.195
27,129874420000.0,26754.02
28,127293000000.0,26847.742
29,124801040000.0,26936.922
30,122388430000.0,27021.705
31,120024840000.0,27106.46
32,117695300000.0,27192.031
33,115390780000.0,27274.148
34,113091280000.0,27357.83
35,110797470000.0,27439.443
36,108522790000.0,27520.06
37,106243480000.0,27598.137
38,103993156000.0,27676.416
39,101758780000.0,27754.047
40,99559230000.0,27830.47
41,97390850000.0,27910.404
42,95266000000.0,27992.92
43,93184670000.0,28073.566
44,91141490000.0,28151.887
45,89142200000.0,28229.938
46,87199640000.0,28307.805
47,85309660000.0,28390.746
48,83484440000.0,28483.55
49,81718936000.0,28583.355
50,80018596000.0,28689.643
51,78374860000.0,28792.621
52,76787890000.0,28892.875
53,75259530000.0,28991.55
54,73774645000.0,29092.246
55,72341470000.0,29193.428
56,70957515000.0,29294.852
57,69617660000.0,29392.441
58,68316422000.0,29486.533
59,67057410000.0,29573.172
60,65833173000.0,29654.8
61,64631878000.0,29732.215
62,63460127000.0,29806.053
63,62317940000.0,29875.0
64,61206934000.0,29941.406
65,60130013000.0,30009.541
66,59092316000.0,30081.21
67,58094380000.0,30156.06
68,57124770000.0,30231.133
69,56183726000.0,30305.828
70,55276405000.0,30380.719
71,54397546000.0,30455.047
72,53546762000.0,30529.227
73,52720034000.0,30601.344
74,51917734000.0,30671.422
75,51129295000.0,30734.566
76,50359870000.0,30792.809
77,49605857000.0,30842.047
78,48866144000.0,30886.76
79,48144420000.0,30930.062
80,47442977000.0,30973.531
81,46760930000.0,31014.55
82,46101037000.0,31053.324
