epoch,time
1,5.7766
2,11.41
3,17.1759
4,22.8557
5,28.5424
6,34.3402
7,39.9627
8,45.7463
9,51.404
10,57.0736
11,62.872
12,68.4814
13,74.2365
14,79.905
15,85.5769
16,91.3718
17,97.0193
18,102.8757
19,108.5635
20,114.2045
21,120.0355
22,125.6771
23,131.4735
24,137.1956
25,142.8598
26,148.6684
27,154.2991
28,160.0617
29,165.7366
30,171.3852
31,177.2383
32,182.8623
33,188.6424
34,194.365
35,200.0312
36,205.8297
37,211.4867
38,217.2404
39,223.0316
40,228.8538
41,234.6537
42,240.2912
43,246.0861
44,251.7823
45,257.4961
46,263.3274
47,269.0005
48,274.8042
49,280.4855
50,286.2068
51,292.0305
52,297.7545
53,303.5862
54,309.2656
55,314.9298
56,320.7553
57,326.4116
58,332.2601
59,337.9688
60,343.703
61,349.4797
62,355.1377
63,361.0421
64,366.7274
65,372.4633
66,378.3514
67,384.0564
68,389.8845
69,395.5898
70,401.3357
71,407.2007
72,412.9045
73,418.7722
74,424.4739
75,430.1856
76,436.0274
77,441.6843
78,447.5555
79,453.2378
80,458.9339
81,464.7082
82,470.3204
83,476.1437
84,481.7753
85,487.5657
86,493.3639
87,498.9968
88,504.795
89,510.45
90,516.1356
91,521.9033
92,527.5346
93,533.336
94,538.9892
95,544.6577
96,550.4382
97,556.0587
98,561.9163
99,567.8205
100,573.5094
