epoch,time
1,6.4919
2,13.3044
3,19.8477
4,26.5844
5,33.2362
6,39.8715
7,46.5854
8,53.1389
9,59.9532
10,66.4951
11,73.1555
12,79.7853
13,86.3789
14,93.1203
15,99.6642
16,106.4238
17,112.9544
18,119.6358
19,126.2715
20,132.863
21,139.678
22,146.2198
23,152.9568
24,159.546
25,166.1991
26,172.8557
27,179.4199
28,186.2332
29,192.7813
30,199.5047
31,206.0983
32,212.7737
33,219.4525
34,226.0021
35,232.8057
36,239.35
37,246.1122
38,252.7406
39,259.3852
40,266.0781
41,272.6256
42,279.418
43,285.9601
44,292.6708
45,299.2865
46,305.9257
47,312.659
48,319.1893
49,325.951
50,332.499
51,339.191
52,345.8326
53,352.4461
54,359.2094
55,365.7745
56,372.565
57,379.1151
58,385.7997
59,392.484
60,399.0612
61,405.8256
62,412.3714
63,419.1045
64,425.6811
65,432.3291
66,439.0135
67,445.5675
68,452.3421
69,458.897
70,465.6048
71,472.215
72,478.8415
73,485.5249
74,492.0695
75,498.8442
76,505.3861
77,512.1092
78,518.7326
79,525.3504
80,532.0745
81,538.6199
82,545.3817
83,551.8988
84,558.585
85,565.2109
86,571.8519
87,578.5802
88,585.1179
89,591.8909
90,598.4334
91,605.1136
92,611.7627
93,618.3288
94,625.0854
95,631.6475
96,638.4196
97,645.0079
98,651.6621
99,658.3389
100,664.915
