epoch,time
1,5.7613
2,11.7184
3,17.5032
4,23.4476
5,29.2631
6,35.165
7,41.0864
8,46.8459
9,52.8674
10,58.6249
11,64.5855
12,70.369
13,76.3006
14,82.1686
15,88.0329
16,94.0189
17,99.7855
18,105.8146
19,111.6526
20,117.6615
21,123.4871
22,129.3353
23,135.2929
24,141.0856
25,147.0929
26,152.8801
27,158.8136
28,164.5679
29,170.5353
30,176.454
31,182.2731
32,188.2225
33,194.0144
34,200.0269
35,205.7914
36,211.7844
37,217.6133
38,223.4849
39,229.3683
40,235.148
41,241.1214
42,246.9383
43,252.897
44,258.6943
45,264.6014
46,270.4691
47,276.2963
48,282.2683
49,288.0515
50,294.0207
51,299.7955
52,305.7341
53,311.5155
54,317.408
55,323.3498
56,329.1076
57,335.1011
58,340.9129
59,346.911
60,352.6945
61,358.613
62,364.4958
63,370.2814
64,376.2794
65,382.0757
66,388.0524
67,393.8351
68,399.7588
69,405.5355
70,411.4002
71,417.3009
72,423.0956
73,429.0663
74,434.8287
75,440.8245
76,446.6057
77,452.5063
78,458.4028
79,464.2324
80,470.2005
81,475.9868
82,481.969
83,487.7778
84,493.721
85,499.5325
86,505.3845
87,511.3125
88,517.0806
89,523.0245
90,528.7649
91,534.7198
92,540.494
93,546.451
94,552.366
95,558.2048
96,564.2627
97,570.1214
98,576.118
99,581.9386
100,587.9011
