step,s_loss,c_loss
1,7283050000.0,0.0
2,7074793000.0,290.00677
3,6714505700.0,623.5038
4,6243507000.0,897.9775
5,5671678500.0,1159.43
6,5038090000.0,1366.775
7,4387520000.0,1520.8682
8,3778643500.0,1624.502
9,3269665800.0,1698.2513
10,2905510400.0,1752.9486
11,2691065300.0,1798.2996
12,2585843200.0,1845.4456
13,2526014200.0,1900.4939
14,2459443000.0,1965.7374
15,2355393500.0,2038.9004
16,2209840000.0,2115.1917
17,2034917600.0,2192.62
18,1849387400.0,2266.3506
19,1670222600.0,2331.4534
20,1507728800.0,2385.5356
21,1367346600.0,2428.2175
22,1249844000.0,2459.059
23,1154479400.0,2479.5605
24,1079152900.0,2486.5747
25,1021109570.0,2485.5242
26,977535700.0,2472.6326
27,945156900.0,2452.959
28,921550140.0,2435.0344
29,904690370.0,2420.2446
30,892472100.0,2407.4941
31,882684200.0,2398.2676
32,873225200.0,2390.9976
33,862895100.0,2387.3567
34,850594940.0,2389.9673
35,835324400.0,2401.1194
36,816589000.0,2417.2168
37,794381630.0,2437.273
38,769049400.0,2459.2134
39,741194940.0,2483.184
40,711254100.0,2510.3489
41,679970800.0,2539.1826
42,647697660.0,2566.811
43,615044100.0,2593.517
44,582758300.0,2619.182
45,551181200.0,2641.978
46,521018270.0,2662.361
47,492824260.0,2678.9194
48,466940500.0,2690.67
49,443514270.0,2699.5625
50,422560580.0,2708.266
51,403731100.0,2715.0486
52,386650660.0,2720.4731
53,371103400.0,2726.1785
54,356965200.0,2732.9783
55,344175230.0,2740.487
56,332631870.0,2748.164
57,322207940.0,2756.178
58,312771620.0,2764.2666
59,304379680.0,2774.1738
60,296801860.0,2784.5723
61,289896000.0,2794.6855
62,283546560.0,2804.1272
63,277673340.0,2811.7817
64,272128930.0,2817.8738
65,266934960.0,2822.711
66,262049820.0,2825.6135
67,257422620.0,2827.352
68,252981920.0,2827.6333
69,248706600.0,2827.754
70,244553060.0,2827.808
71,240507600.0,2828.1409
72,236444590.0,2829.1367
73,232290980.0,2830.368
74,228005630.0,2831.8289
75,223580540.0,2833.425
76,219126530.0,2834.4348
77,214728740.0,2835.6182
78,210390060.0,2836.4023
79,206146860.0,2836.6187
80,201997840.0,2835.413
81,197907230.0,2832.8914
82,193906770.0,2828.823
83,189953020.0,2823.5505
84,186001000.0,2816.7375
85,182032600.0,2808.487
86,178092320.0,2799.5762
87,174220130.0,2790.4067
88,170396260.0,2782.1914
89,166659090.0,2774.5244
90,163024270.0,2767.492
91,159509680.0,2760.5813
92,156126880.0,2754.0962
93,152854350.0,2748.5042
94,149687950.0,2744.153
95,146616780.0,2740.93
96,143669300.0,2739.1238
97,140852640.0,2738.5513
98,138197340.0,2738.63
99,135720110.0,2739.5408
100,133396300.0,2740.8145
101,131243750.0,2742.4438
102,129216984.0,2743.7021
103,127300420.0,2744.4253
104,125479920.0,2745.278
105,123717850.0,2745.7874
106,122016340.0,2746.5183
107,120362280.0,2747.0088
108,118722750.0,2747.921
109,117085070.0,2749.02
110,115436720.0,2749.8137
111,113749500.0,2750.4424
112,111994820.0,2751.6711
113,110172820.0,2753.7498
114,108270130.0,2756.5664
115,106311650.0,2760.1257
116,104317100.0,2764.1316
117,102291410.0,2768.4116
118,100269896.0,2772.8477
119,98247520.0,2777.3638
120,96249390.0,2782.07
121,94300240.0,2786.3628
122,92403090.0,2789.6191
123,90560440.0,2792.3567
124,88777770.0,2794.6484
125,87044030.0,2796.398
126,85377780.0,2797.3904
127,83785030.0,2797.741
128,82254056.0,2797.4524
129,80792856.0,2796.6208
130,79402900.0,2795.5122
131,78085680.0,2794.5527
132,76831390.0,2793.2217
133,75622700.0,2792.1536
134,74458616.0,2791.459
135,73329010.0,2791.2864
136,72225300.0,2791.798
137,71150504.0,2793.163
138,70103944.0,2794.6323
139,69080070.0,2796.444
