epoch,time
1,10.8628
2,16.7539
3,22.5365
4,29.0117
5,35.1042
6,41.3816
7,47.3658
8,53.3625
9,59.496
10,65.4938
11,71.7239
12,77.7206
13,83.7887
14,89.8209
15,95.7692
16,101.8933
17,107.8235
18,113.9091
19,119.8453
20,125.849
21,131.9809
22,138.246
23,144.3991
24,150.4303
25,156.5991
26,163.0999
27,169.0475
28,175.2023
29,181.1416
30,187.1917
31,193.2601
32,199.2039
33,205.3828
34,211.3195
35,217.5698
36,223.6333
37,229.6509
38,235.7261
39,241.934
40,248.0523
41,254.0253
42,260.1269
43,266.1617
44,272.1263
45,278.2935
46,284.2566
47,290.4056
48,296.3312
49,302.341
50,308.4242
51,314.361
52,320.4811
53,326.4498
54,332.5506
55,338.5539
56,344.5849
57,350.745
58,356.7358
59,362.9128
60,368.8854
61,374.9661
62,381.0991
63,387.06
64,393.1927
65,399.1361
66,405.2193
67,411.2519
68,417.2602
69,423.3725
70,429.3203
71,435.5063
72,441.4734
73,447.5469
74,453.5899
75,459.5247
76,465.6798
77,471.6232
78,477.7627
79,483.7451
80,489.7737
81,495.8828
82,501.8623
83,508.0043
84,513.973
85,520.09
86,526.1353
87,532.0932
88,538.2407
89,544.1857
90,550.2925
91,556.2815
92,562.3169
93,568.4191
94,574.3786
95,580.5877
96,586.5786
97,592.7025
98,598.7517
99,604.7433
100,610.8658
