step,s_loss,c_loss
1,31911954000.0,0.0
2,30181765000.0,1382.109
3,26802018000.0,3245.1016
4,22630530000.0,4700.1636
5,18502236000.0,5605.305
6,15062561000.0,6368.7036
7,12639163000.0,6984.6567
8,11047801000.0,7366.449
9,9935274000.0,7528.51
10,9072345000.0,7578.715
11,8395969500.0,7623.8853
12,7872474000.0,7729.372
13,7455504400.0,7900.195
14,7114459600.0,8150.6626
15,6821555700.0,8463.489
16,6564507600.0,8840.871
17,6327044600.0,9254.365
18,6094942700.0,9668.533
19,5859330000.0,10037.999
20,5619029500.0,10341.108
21,5378057000.0,10581.748
22,5140624000.0,10772.276
23,4908626400.0,10940.866
24,4683628500.0,11096.033
25,4464268300.0,11258.911
26,4250763800.0,11433.325
27,4043194400.0,11616.369
28,3844619300.0,11795.415
29,3655754800.0,11968.137
30,3480342500.0,12121.396
31,3318466800.0,12245.174
32,3167710200.0,12339.217
33,3027871500.0,12408.222
34,2896273000.0,12446.372
35,2773042700.0,12461.09
36,2658607400.0,12455.418
37,2552009500.0,12444.317
38,2452989400.0,12431.738
39,2361342200.0,12426.447
40,2276409900.0,12432.371
41,2196390000.0,12449.829
42,2120007400.0,12476.922
43,2048106800.0,12512.711
44,1980419700.0,12552.269
45,1916007400.0,12586.17
46,1854608100.0,12613.956
47,1795397100.0,12633.786
48,1737994200.0,12642.527
49,1682408600.0,12642.142
50,1629415200.0,12636.363
51,1578977800.0,12630.507
52,1531139100.0,12627.965
53,1486260500.0,12631.523
54,1444217000.0,12643.921
55,1405033000.0,12665.883
56,1368187900.0,12693.895
57,1333352700.0,12725.592
58,1300469400.0,12758.572
59,1269617400.0,12790.051
60,1240900400.0,12817.423
61,1214095600.0,12838.539
62,1189012200.0,12851.926
63,1165811200.0,12857.848
64,1144047900.0,12858.135
65,1123267800.0,12853.08
66,1103947000.0,12844.8125
67,1085739500.0,12836.32
68,1068668740.0,12830.16
69,1052788740.0,12827.97
70,1038176900.0,12828.589
71,1024690370.0,12834.995
72,1011865500.0,12844.289
73,999666300.0,12855.713
74,988204160.0,12869.92
75,977496000.0,12886.574
76,966979140.0,12902.277
77,956687740.0,12915.852
78,946357200.0,12925.1
79,936214100.0,12928.748
80,926378300.0,12926.91
81,916943200.0,12918.914
82,908033700.0,12909.133
83,899546200.0,12897.505
84,891470850.0,12889.116
85,883744260.0,12884.804
86,876125300.0,12885.718
87,868618940.0,12893.612
88,861146600.0,12908.77
89,853601400.0,12928.443
90,845735000.0,12950.562
91,837456640.0,12974.087
92,828845600.0,12996.126
93,819911300.0,13014.423
94,810602200.0,13029.174
95,801012350.0,13039.675
96,791310100.0,13046.313
97,781637300.0,13048.668
98,772089400.0,13050.276
99,762653250.0,13051.792
100,753350100.0,13055.311
101,744123200.0,13060.209
102,735089900.0,13066.627
103,726136700.0,13074.081
104,717329540.0,13082.356
105,708623360.0,13090.15
106,700024260.0,13096.666
107,691375100.0,13101.878
108,682520260.0,13106.066
109,673481660.0,13108.182
110,664159000.0,13107.865
111,654630660.0,13107.842
112,645046900.0,13110.055
113,635498900.0,13115.198
114,626106240.0,13123.289
115,616919300.0,13134.535
116,607964200.0,13148.393
117,599189600.0,13164.095
118,590506750.0,13180.614
119,581853800.0,13197.35
120,573267650.0,13215.072
121,564756500.0,13233.077
122,556277060.0,13250.949
123,547878300.0,13267.675
124,539488800.0,13284.855
125,531102980.0,13302.248
126,522763260.0,13318.32
127,514491400.0,13334.844
128,506204320.0,13352.205
129,497973300.0,13370.957
130,489892830.0,13390.02
131,481893400.0,13408.342
132,473970500.0,13425.926
133,466193440.0,13442.245
134,458613500.0,13457.692
135,451213540.0,13471.649
136,443996100.0,13483.082
137,436897470.0,13493.185
138,429886460.0,13501.635
139,422945100.0,13508.297
140,416138180.0,13513.914
141,409461570.0,13519.51
142,402871870.0,13524.432
143,396403500.0,13528.432
144,390037700.0,13532.422
145,383743940.0,13536.422
146,377544640.0,13541.854
147,371463420.0,13548.253
148,365490460.0,13554.869
149,359620600.0,13562.344
150,353855360.0,13570.231
151,348229380.0,13578.498
152,342740380.0,13588.096
153,337360960.0,13599.352
154,332074620.0,13611.228
155,326860670.0,13623.283
156,321693700.0,13635.184
157,316613380.0,13645.766
158,311601600.0,13656.275
159,306711680.0,13666.234
160,301914050.0,13676.246
161,297206820.0,13685.42
162,292578750.0,13694.092
163,288003780.0,13702.755
164,283489340.0,13712.073
165,279060860.0,13721.694
166,274732380.0,13732.709
167,270496640.0,13744.532
168,266370290.0,13757.746
169,262318140.0,13772.407
170,258331200.0,13787.666
171,254394780.0,13803.574
172,250499340.0,13819.071
173,246657330.0,13834.633
174,242885470.0,13849.52
175,239177180.0,13863.3
176,235536290.0,13876.4375
177,231972050.0,13888.666
178,228473250.0,13900.119
179,225036640.0,13910.68
180,221668590.0,13919.886
181,218373000.0,13928.362
182,215159410.0,13937.047
183,212006660.0,13946.048
184,208902370.0,13954.869
185,205840540.0,13963.441
186,202815940.0,13970.93
187,199829090.0,13977.281
188,196866450.0,13983.105
189,193950240.0,13987.982
190,191079490.0,13992.059
191,188263970.0,13995.564
192,185504510.0,13999.65
193,182801660.0,14004.528
194,180167220.0,14011.0
195,177606370.0,14019.068
196,175105890.0,14028.553
197,172662620.0,14039.667
198,170270370.0,14053.109
199,167930690.0,14067.424
200,165635250.0,14081.771
201,163390820.0,14094.422
202,161189250.0,14105.97
203,159029090.0,14115.961
204,156913820.0,14124.244
205,154840200.0,14130.737
206,152810180.0,14136.036
207,150814610.0,14140.92
208,148861570.0,14146.381
209,146941150.0,14153.441
210,145044380.0,14160.974
211,143163660.0,14168.969
212,141300900.0,14177.225
213,139448580.0,14186.546
214,137615150.0,14196.232
215,135796580.0,14205.697
216,134004800.0,14214.861
217,132236410.0,14223.34
218,130500780.0,14231.002
219,128798840.0,14238.015
220,127132904.0,14244.197
221,125496760.0,14249.906
222,123894790.0,14255.527
223,122338280.0,14260.906
224,120820510.0,14265.725
225,119340510.0,14269.359
226,117896190.0,14272.067
227,116483180.0,14273.945
228,115096470.0,14275.15
229,113733160.0,14276.038
230,112387016.0,14276.946
231,111057020.0,14277.315
232,109744890.0,14277.459
233,108452770.0,14277.608
234,107179410.0,14278.1875
235,105924024.0,14279.056
236,104686670.0,14280.507
237,103473020.0,14282.699
238,102282580.0,14285.391
239,101115096.0,14288.497
240,99968340.0,14291.699
241,98834230.0,14294.791
242,97708136.0,14297.608
243,96589576.0,14300.097
244,95477950.0,14302.127
245,94376240.0,14304.136
246,93289550.0,14306.439
247,92218830.0,14308.871
248,91164530.0,14311.879
249,90130660.0,14315.597
250,89118880.0,14319.875
251,88128050.0,14324.405
252,87156460.0,14329.219
253,86201720.0,14334.256
254,85263520.0,14339.309
255,84336184.0,14344.4
256,83417400.0,14348.935
257,82506300.0,14352.32
258,81604370.0,14354.447
259,80714216.0,14355.725
