epoch,time
1,6.8258
2,13.5455
3,20.3111
4,27.1357
5,33.8057
6,40.726
7,47.3979
8,54.2164
9,60.9193
10,67.7004
11,74.4808
12,81.1647
13,88.039
14,94.7022
15,101.5451
16,108.2131
17,114.9753
18,121.7423
19,128.4625
20,135.3635
21,142.028
22,148.8929
23,155.5079
24,162.2357
25,168.9805
26,175.7164
27,182.5485
28,189.2186
29,196.1165
30,202.7994
31,209.6254
32,216.3801
33,223.1263
34,229.9255
35,236.5372
36,243.3503
37,250.0303
38,256.9107
39,263.694
40,270.4936
41,277.3063
42,284.0184
43,290.9133
44,297.5989
45,304.4594
46,311.1342
47,317.855
48,324.5955
49,331.3111
50,338.158
51,344.8544
52,351.7675
53,358.476
54,365.2982
55,372.0649
56,378.8032
57,385.6524
58,392.346
59,399.2147
60,405.8789
61,412.7061
62,419.4158
63,426.1724
64,432.9619
65,439.6457
66,446.5293
67,453.212
68,460.0978
69,466.7978
70,473.5865
71,480.3693
72,487.1123
73,493.9957
74,500.6835
75,507.6039
76,514.2839
77,521.1072
78,527.8767
79,534.6023
80,541.4335
81,548.1091
82,554.9961
83,561.6833
84,568.5469
85,575.304
86,582.0574
87,588.8846
88,595.5624
89,602.4785
90,609.1304
91,615.9673
92,622.6809
93,629.4614
94,636.2464
95,642.9649
96,649.8502
97,656.5223
98,663.4407
99,670.1435
100,676.9494
