step,s_loss,c_loss
1,16576228000.0,0.0
2,16131419000.0,263.1303
3,15285663000.0,623.7972
4,14161603000.0,872.65485
5,12800622000.0,1074.0149
6,11285363000.0,1258.7092
7,9750785000.0,1431.604
8,8344630300.0,1571.5577
9,7233111000.0,1689.6691
10,6516275700.0,1777.7522
11,6164278300.0,1843.4297
12,6029243000.0,1898.0974
13,5941646300.0,1951.9825
14,5813859300.0,2017.7639
15,5558182400.0,2091.5762
16,5169313300.0,2175.6135
17,4689976300.0,2271.2185
18,4180479500.0,2377.7607
19,3693701000.0,2488.8318
20,3270087400.0,2592.89
21,2924394000.0,2676.8406
22,2653425000.0,2745.3174
23,2443920100.0,2784.5166
24,2286977500.0,2794.5588
25,2170470400.0,2776.7632
26,2084086500.0,2743.4297
27,2018533400.0,2708.1084
28,1966178300.0,2679.4797
29,1920908500.0,2659.923
30,1878394200.0,2648.513
31,1835650800.0,2640.8064
32,1791335200.0,2636.7053
33,1746051700.0,2636.9558
34,1700621000.0,2641.8162
35,1656464400.0,2650.2036
36,1613613800.0,2662.8618
37,1572778800.0,2677.2007
38,1533374700.0,2692.2063
39,1495242100.0,2705.4285
40,1457554800.0,2718.1533
41,1419465600.0,2730.1587
42,1380496100.0,2739.7139
43,1340180900.0,2747.88
44,1298011100.0,2754.766
45,1254132100.0,2759.9397
46,1208833000.0,2761.7407
47,1163224300.0,2759.7817
48,1118063500.0,2754.475
49,1074164000.0,2746.5098
50,1032185860.0,2736.3838
51,992396400.0,2724.7354
52,954822460.0,2712.71
53,919727500.0,2702.5483
54,887231600.0,2692.9902
55,857169860.0,2683.7998
56,829511300.0,2675.4143
57,804343040.0,2668.061
58,781092740.0,2661.3604
59,759278900.0,2655.9966
60,738603000.0,2652.0723
61,718991800.0,2650.616
62,700326900.0,2651.1238
63,682539900.0,2653.7827
64,665409200.0,2658.835
65,648880960.0,2667.0066
66,632881860.0,2678.385
67,617456800.0,2690.9192
68,602682800.0,2704.6602
69,588393000.0,2720.0186
70,574567700.0,2735.8567
71,561200960.0,2751.3599
72,548320200.0,2767.1426
73,535785660.0,2783.2395
74,523496300.0,2798.1772
75,511492100.0,2811.1074
76,499826700.0,2822.8198
77,488544200.0,2833.9
78,477629760.0,2843.9436
79,467010100.0,2852.5637
80,456717570.0,2859.6267
81,446744320.0,2864.5107
82,437043900.0,2868.3147
83,427602370.0,2871.3162
84,418494460.0,2873.281
85,409683870.0,2874.1902
86,401191230.0,2874.4724
87,393023200.0,2874.2913
88,385183040.0,2874.1616
89,377557020.0,2874.082
90,370091300.0,2874.15
91,362725100.0,2873.9136
92,355486660.0,2874.0884
93,348391170.0,2874.6946
94,341497800.0,2875.4558
95,334862660.0,2876.8208
96,328512860.0,2878.2017
97,322432320.0,2879.65
98,316584900.0,2881.8071
99,310986600.0,2885.158
100,305665100.0,2888.814
101,300567300.0,2892.038
102,295673280.0,2894.8867
103,290943230.0,2897.7715
104,286311360.0,2899.645
105,281820130.0,2900.9941
106,277416670.0,2901.9053
107,273079740.0,2902.4373
108,268796800.0,2902.578
109,264526690.0,2901.6802
110,260279580.0,2900.5325
111,256063920.0,2898.808
112,251862820.0,2896.9946
113,247708640.0,2895.397
114,243554400.0,2893.5386
115,239428770.0,2891.6084
116,235361230.0,2889.746
117,231351800.0,2887.651
118,227428860.0,2886.2563
119,223581390.0,2885.31
120,219831940.0,2884.5583
121,216179630.0,2883.885
122,212585150.0,2883.1875
123,209054880.0,2882.8716
124,205594910.0,2882.673
125,202155580.0,2882.4023
126,198768220.0,2882.0708
127,195454480.0,2881.9465
128,192208660.0,2882.1296
129,189006020.0,2882.7285
130,185863310.0,2883.7783
131,182800940.0,2885.1382
132,179806690.0,2886.5005
133,176908110.0,2887.5176
134,174103950.0,2887.9033
135,171369040.0,2887.834
136,168715360.0,2887.6387
137,166125890.0,2886.9917
138,163586560.0,2885.5837
139,161108530.0,2883.937
140,158681440.0,2882.3137
141,156313180.0,2880.8726
142,154001140.0,2879.282
143,151735490.0,2877.3442
144,149520460.0,2875.046
145,147366500.0,2872.6924
146,145253400.0,2870.4568
147,143174080.0,2868.1597
148,141131620.0,2865.9995
149,139104540.0,2864.114
150,137099070.0,2862.3757
151,135107870.0,2861.291
152,133138580.0,2860.7397
153,131172120.0,2860.5024
154,129207500.0,2860.637
155,127238510.0,2861.3123
156,125274456.0,2862.2207
157,123328190.0,2863.0408
158,121399770.0,2864.186
159,119501590.0,2865.2114
160,117637870.0,2866.4324
161,115801100.0,2867.3428
162,114003880.0,2867.7805
163,112242370.0,2868.2625
164,110527770.0,2868.479
165,108866420.0,2868.182
166,107257680.0,2867.1519
167,105704110.0,2865.8691
168,104205240.0,2864.2405
169,102754200.0,2862.035
170,101351190.0,2859.5366
171,100003624.0,2856.8853
172,98699760.0,2854.1704
173,97442180.0,2851.5125
174,96218110.0,2848.8662
175,95026750.0,2846.1675
176,93869464.0,2843.6653
177,92727580.0,2841.413
178,91591700.0,2839.513
179,90465980.0,2837.8828
180,89342610.0,2836.6746
181,88226500.0,2835.817
182,87115890.0,2835.3271
183,86016376.0,2834.9624
184,84931470.0,2834.7346
185,83858630.0,2834.7434
186,82798960.0,2834.9683
187,81751900.0,2835.3315
188,80713210.0,2835.7622
189,79685544.0,2836.082
190,78666980.0,2836.5125
191,77666530.0,2836.8862
192,76683600.0,2837.2236
193,75718630.0,2837.5269
194,74774620.0,2837.786
195,73853170.0,2838.0645
196,72953176.0,2838.1372
197,72077960.0,2837.979
198,71221410.0,2837.636
199,70381880.0,2837.2607
200,69549500.0,2836.9102
201,68729900.0,2836.3455
202,67919200.0,2835.846
203,67119944.0,2835.4019
204,66332468.0,2834.9316
205,65558690.0,2834.4321
206,64802924.0,2834.0698
207,64062004.0,2833.8093
208,63337856.0,2833.616
209,62636852.0,2833.454
210,61951828.0,2833.3096
211,61280024.0,2833.0076
212,60624468.0,2832.6318
213,59986520.0,2832.2017
214,59362868.0,2831.888
215,58750440.0,2831.6753
216,58147500.0,2831.575
217,57555732.0,2831.5083
218,56972470.0,2831.5186
219,56398650.0,2831.6226
220,55832440.0,2831.856
221,55275864.0,2832.2786
222,54728948.0,2833.0117
223,54188020.0,2833.933
224,53652840.0,2835.0388
225,53123510.0,2836.1633
226,52602364.0,2837.503
227,52087260.0,2838.9297
228,51576376.0,2840.5173
229,51069850.0,2842.212
230,50568470.0,2843.964
231,50070664.0,2845.5889
232,49577412.0,2847.1184
233,49092380.0,2848.6138
234,48616936.0,2850.0212
235,48152520.0,2851.2417
236,47697770.0,2852.3137
237,47254250.0,2853.2617
238,46819996.0,2853.97
239,46393804.0,2854.5625
240,45975816.0,2855.0632
241,45566170.0,2855.349
242,45164268.0,2855.5054
243,44769610.0,2855.5962
244,44382504.0,2855.5786
245,44001590.0,2855.7363
246,43626060.0,2855.9158
247,43255830.0,2856.0068
248,42891412.0,2855.9873
249,42532924.0,2855.9995
250,42178120.0,2855.96
251,41825610.0,2856.0059
252,41473544.0,2856.1987
253,41120164.0,2856.4663
254,40765060.0,2856.8452
255,40408676.0,2857.3354
256,40052070.0,2857.7942
257,39694850.0,2858.3958
258,39338140.0,2859.1108
259,38984090.0,2859.944
260,38631856.0,2860.919
261,38281776.0,2861.9292
262,37933510.0,2862.9546
263,37588330.0,2863.9907
264,37247944.0,2865.021
265,36912132.0,2866.0215
266,36580812.0,2866.9373
267,36254630.0,2867.8047
268,35932440.0,2868.569
269,35615064.0,2869.3096
270,35304610.0,2869.958
271,35001004.0,2870.5305
