epoch,time
1,5.9364
2,11.7078
3,17.6773
4,23.5393
5,29.2818
6,35.3006
7,41.0666
8,46.9142
9,52.8426
10,58.6173
11,64.5625
12,70.4165
13,76.1862
14,82.1867
15,87.953
16,93.8212
17,99.763
18,105.5406
19,111.5139
20,117.3739
21,123.1576
22,129.1943
23,134.9855
24,140.8777
25,146.8197
26,152.5875
27,158.5509
28,164.3675
29,170.1397
30,176.1702
31,181.9273
32,187.8416
33,193.7631
34,199.5032
35,205.5018
36,211.3022
37,217.0714
38,223.0407
39,228.8004
40,234.671
41,240.5565
42,246.3324
43,252.3092
44,258.1089
45,263.9329
46,269.9127
47,275.6869
48,281.5647
49,287.4563
50,293.2031
51,299.1925
52,305.0058
53,310.8113
54,316.7976
55,322.5441
56,328.4542
57,334.3559
58,340.1499
59,346.1226
60,351.9266
61,357.7196
62,363.6964
63,369.4739
64,375.3876
65,381.28
66,387.0471
67,393.0477
68,398.8475
69,404.6917
70,410.6585
71,416.4646
72,422.3587
73,428.2638
74,434.0452
75,440.0689
76,445.854
77,451.6909
78,457.6614
79,463.4312
80,469.3241
81,475.206
82,480.95
83,486.9571
84,492.7309
85,498.5407
86,504.4719
87,510.2365
88,516.1865
89,522.0846
90,527.8609
91,533.8521
92,539.6461
93,545.4834
94,551.411
95,557.159
96,563.048
97,568.926
98,574.6694
99,580.7058
100,586.4498
