epoch,time
1,5.861
2,12.0226
3,18.0948
4,24.4411
5,30.5716
6,36.7999
7,42.8155
8,48.9375
9,54.892
10,60.8229
11,66.8529
12,72.7162
13,78.7974
14,84.7068
15,90.7819
16,96.6786
17,102.7929
18,108.7546
19,114.789
20,120.918
21,126.8485
22,132.9988
23,138.9646
24,145.0871
25,151.0475
26,157.1525
27,163.0488
28,169.177
29,175.1796
30,181.1384
31,187.2742
32,193.2325
33,199.3951
34,205.3418
35,211.4644
36,217.3917
37,223.481
38,229.46
39,235.4732
40,241.5511
41,247.4985
42,253.6207
43,259.585
44,265.6924
45,271.5994
46,277.7505
47,283.6644
48,289.7812
49,295.8287
50,301.8125
51,307.9073
52,313.865
53,319.9707
54,325.92
55,332.036
56,337.9636
57,344.0251
58,350.0215
59,356.0191
60,362.0934
61,368.0553
62,374.1579
63,380.0744
64,386.1785
65,392.0816
66,398.2882
67,404.1954
68,410.2309
69,416.2596
70,422.2369
71,428.3154
72,434.2811
73,440.4416
74,446.3614
75,452.5151
76,458.4636
77,464.5697
78,470.5738
79,476.6155
80,482.6726
81,488.6436
82,494.8078
83,500.7527
84,506.9192
85,512.8532
86,519.0043
87,524.9472
88,531.0221
89,537.0439
90,543.0534
91,549.1541
92,555.0846
93,561.277
94,567.2313
95,573.3825
96,579.3665
97,585.5297
98,591.5224
99,597.5713
100,603.6268
