step,s_loss,c_loss
1,39959976.0,0.0
2,39506716.0,2.7882984
3,38871012.0,18.593664
4,38093076.0,56.883026
5,37192256.0,98.27475
6,36174600.0,139.56125
7,35034840.0,180.05183
8,33784736.0,224.43488
9,32423010.0,266.5367
10,30859312.0,311.06122
11,29133800.0,358.84836
12,27283660.0,401.65982
13,25321844.0,434.70386
14,23261472.0,463.192
15,21120162.0,489.66687
16,18920924.0,515.4906
17,16694625.0,540.46655
18,14481141.0,565.1794
19,12349270.0,588.10535
20,10386939.0,609.06226
21,8632059.0,629.1153
22,7141569.5,646.05835
23,5978021.5,659.264
24,5204419.0,670.4603
25,4871629.5,680.5419
26,5008026.5,691.4309
27,5606941.5,702.7858
28,6615603.5,714.3799
29,7931412.5,725.84546
30,9415860.0,736.31604
31,10926002.0,744.2957
32,12169720.0,747.8678
33,12915438.0,748.12317
34,13103788.0,746.8316
35,12755205.0,745.50836
36,11933465.0,744.54956
37,10738657.0,744.5954
38,9296335.0,746.12573
39,7737777.5,749.42975
40,6188436.5,754.81494
41,4757606.0,762.5078
42,3531412.2,771.90076
43,2569032.0,779.92725
44,1901693.0,783.2762
45,1534386.4,781.5129
46,1450061.8,776.51965
47,1614950.2,768.80457
48,1982332.8,760.9016
49,2496292.0,754.8752
50,3102471.0,750.82
51,3761996.5,747.95874
52,4439462.0,747.0149
53,5101360.5,747.94104
54,5721884.0,750.0531
55,6282391.5,751.8577
56,6768722.0,752.3076
57,7170602.5,751.9579
58,7481578.0,751.61127
59,7698410.0,751.45355
60,7820590.0,751.3598
61,7850349.0,752.08777
62,7792280.0,753.66125
63,7652949.5,755.919
64,7440473.0,758.6006
65,7163773.5,761.6298
66,6832298.5,764.96185
67,6455764.5,768.6775
68,6043654.0,772.69727
69,5606210.5,777.148
70,5153707.5,781.71497
71,4697039.0,786.10895
72,4247578.0,790.34515
73,3816702.8,794.3209
74,3414942.2,797.8098
75,3051858.0,800.6309
76,2735299.0,803.1818
77,2470576.0,805.3573
78,2260660.2,807.2849
79,2106363.0,808.6934
80,2006507.5,809.6637
81,1958309.4,810.1588
82,1957623.0,810.0612
83,1999128.0,809.6057
84,2076910.6,808.64966
85,2184480.8,807.5307
86,2314725.2,806.522
87,2460389.2,805.7253
88,2614124.0,805.1763
89,2768689.0,804.82086
90,2916886.5,804.2463
91,3051722.5,803.6946
92,3166731.0,802.9456
93,3255915.2,802.0389
94,3313801.2,800.82886
95,3336109.5,798.64417
96,3320074.2,796.10315
97,3264795.5,793.03064
98,3171438.0,789.005
99,3043262.5,784.0606
100,2885469.5,778.38043
101,2704606.2,771.53204
102,2508169.2,763.5227
103,2304418.8,755.44104
104,2101620.2,746.9217
105,1907146.2,738.9914
106,1727592.4,732.6909
107,1569463.0,727.9751
108,1438542.8,724.6446
109,1339019.2,722.66815
110,1273209.5,722.3128
111,1241259.1,723.6794
112,1241063.0,726.5812
113,1268807.6,730.5335
114,1319799.6,734.9564
115,1389152.0,739.7766
116,1472121.9,745.0342
117,1564218.5,750.4979
118,1661222.8,755.6632
119,1759200.1,760.70886
120,1854579.6,765.9182
121,1944287.9,771.15295
122,2025852.6,776.1313
123,2097376.8,780.5409
124,2157486.2,784.38635
125,2205376.5,787.4157
126,2240609.2,789.88293
127,2262961.5,791.8796
128,2272603.2,793.53125
129,2269883.2,794.9482
130,2255238.5,796.1818
131,2229218.5,797.3432
132,2192568.0,798.5034
133,2146074.0,799.7131
134,2090630.1,800.6927
135,2027164.8,801.44495
136,1956901.4,802.19434
137,1880983.0,803.1028
138,1800569.9,804.1727
139,1716711.0,805.45135
140,1630636.2,806.66693
141,1543540.6,807.7471
142,1456507.2,808.6916
143,1370569.2,809.6326
144,1286566.6,810.6543
145,1205238.5,811.632
146,1127185.5,812.5694
147,1052877.6,813.5609
148,982817.75,814.6433
149,917311.7,815.8954
150,856568.4,817.36865
151,800605.4,818.975
152,749367.94,820.4155
153,702791.4,821.9838
154,660748.2,823.537
155,623067.4,824.70605
156,589546.94,825.72034
157,560046.2,826.67664
158,534400.4,827.2747
159,512456.62,827.7735
160,494076.9,828.15735
161,479148.1,828.37054
162,467527.97,828.58
163,459075.25,828.5404
164,453611.88,828.2994
165,450903.78,827.89417
166,450675.0,827.93756
167,452604.16,827.9466
168,456318.12,827.8883
169,461392.94,827.4691
170,467399.0,826.7281
171,473916.3,825.7988
172,480523.03,824.57385
173,486847.6,822.98895
174,492552.44,820.86035
175,497370.16,818.5198
176,501113.7,816.03516
177,503656.16,813.4026
178,504962.34,810.7576
179,505078.66,808.1926
180,504068.62,805.4836
181,502045.44,802.58057
182,499116.6,799.7681
183,495403.72,797.0346
184,491024.06,794.154
185,486073.72,791.07086
186,480602.1,787.9556
187,474650.34,784.86707
188,468236.3,782.01373
189,461362.8,779.5121
190,454031.97,777.25073
191,446249.44,775.17926
192,438030.4,773.212
193,429422.88,771.326
194,420506.78,769.54004
195,411387.75,767.68097
196,402207.25,765.6877
197,393139.78,763.57855
198,384371.3,761.561
199,376094.25,759.57654
200,368506.16,757.51953
201,361785.75,755.59534
202,356083.16,753.57324
203,351513.5,751.38354
204,348154.84,748.9372
205,346036.28,746.2992
206,345137.62,743.47986
207,345401.06,740.33527
208,346729.2,736.9697
209,349002.4,733.40485
210,352080.56,729.7832
211,355810.88,725.96484
212,360042.2,721.952
213,364624.5,717.70447
214,369435.34,713.41064
215,374363.06,709.07117
216,379318.9,704.67487
217,384235.22,700.25146
218,389069.44,695.7424
219,393794.8,691.1319
220,398394.0,686.45056
221,402863.25,681.65564
222,407197.25,676.75073
223,411395.16,671.8066
224,415450.84,666.78345
225,419342.97,661.75323
226,423048.25,656.8015
227,426525.4,651.9696
228,429726.78,647.2566
229,432595.88,642.59644
230,435070.78,637.9645
231,437091.47,633.372
232,438599.2,628.8042
233,439546.0,624.2722
234,439889.9,619.764
235,439601.4,615.2905
236,438673.62,610.9103
237,437118.0,606.63806
238,434958.22,602.4586
239,432237.16,598.36615
240,429007.1,594.3342
241,425330.62,590.39764
242,421286.12,586.56335
243,416950.6,582.82324
244,412398.44,579.2374
245,407695.94,575.7417
246,402903.88,572.3626
247,398072.06,569.0726
248,393235.2,565.8308
249,388415.0,562.6759
250,383620.16,559.61615
251,378849.03,556.6188
252,374091.94,553.70795
253,369334.1,550.88464
254,364557.5,548.1724
255,359749.53,545.5823
256,354897.62,543.07385
257,349995.84,540.6634
258,345048.62,538.3722
259,340070.03,536.2074
260,335081.62,534.1628
261,330114.1,532.1749
262,325204.38,530.3096
263,320391.78,528.57513
264,315719.6,526.9561
265,311225.1,525.4645
266,306943.28,524.0663
267,302903.62,522.77606
268,299125.47,521.5414
269,295621.7,520.35156
270,292389.16,519.2118
271,289418.06,518.13184
272,286691.72,517.08167
273,284185.1,516.1151
274,281870.88,515.2099
275,279719.4,514.3775
276,277705.53,513.56354
277,275807.66,512.82117
278,274005.3,512.1331
279,272286.97,511.49646
280,270646.84,510.8868
281,269084.56,510.2911
282,267604.72,509.68237
283,266216.44,509.00116
284,264926.53,508.30273
285,263740.12,507.54984
286,262656.38,506.8057
287,261667.72,506.06445
288,260758.81,505.29077
289,259907.47,504.48
290,259080.28,503.6129
291,258238.0,502.67398
292,257336.1,501.68045
293,256327.84,500.6111
294,255167.92,499.45602
295,253816.06,498.22668
296,252238.77,496.91855
297,250413.97,495.5151
298,248333.36,493.965
299,245999.78,492.31982
300,243430.5,490.5858
301,240653.05,488.77417
302,237708.6,486.9087
303,234644.31,485.06393
304,231511.1,483.22388
305,228361.02,481.35974
306,225243.7,479.46924
307,222203.58,477.60312
308,219277.72,475.79178
309,216494.25,474.01828
310,213871.69,472.2734
311,211421.33,470.5055
312,209145.48,468.72314
313,207042.64,466.96765
314,205108.7,465.18243
315,203338.03,463.3744
316,201724.16,461.58926
317,200263.19,459.797
318,198955.39,458.02332
319,197802.77,456.25024
320,196811.12,454.4757
321,195986.52,452.71304
322,195336.22,450.98862
323,194865.69,449.26852
324,194576.5,447.56104
325,194466.03,445.94055
326,194525.42,444.3393
327,194741.4,442.75372
328,195093.66,441.13602
329,195556.66,439.50714
330,196099.56,437.90576
331,196689.19,436.3441
332,197290.38,434.79175
333,197869.38,433.26236
334,198394.94,431.68787
335,198841.17,430.0869
336,199188.89,428.47928
337,199425.72,426.84152
338,199547.22,425.20303
339,199556.55,423.58194
340,199464.31,421.94894
341,199286.5,420.32843
342,199044.48,418.73923
343,198758.77,417.14362
344,198452.62,415.5566
345,198147.95,413.9697
346,197861.72,412.37827
347,197607.84,410.79202
348,197391.66,409.22137
349,197213.67,407.64236
350,197068.38,406.0899
351,196945.92,404.60474
352,196829.48,403.17447
353,196703.86,401.77274
354,196551.22,400.38907
355,196353.66,399.0093
356,196097.39,397.6447
357,195770.31,396.2872
358,195366.42,394.92075
359,194885.12,393.5664
360,194332.11,392.25275
361,193715.39,390.98077
362,193047.0,389.74606
363,192342.05,388.5246
364,191616.81,387.3133
365,190886.61,386.10394
366,190164.16,384.90976
367,189459.16,383.7461
368,188775.95,382.6131
369,188115.16,381.53412
370,187473.72,380.5164
371,186843.22,379.5548
372,186214.05,378.67255
373,185574.23,377.85904
374,184910.86,377.08356
375,184213.53,376.32773
376,183474.39,375.58136
377,182688.98,374.8241
378,181858.25,374.0712
379,180987.45,373.3114
380,180085.72,372.54266
381,179165.58,371.75195
382,178242.23,370.94186
383,177332.33,370.1039
384,176450.81,369.23618
385,175611.48,368.3686
386,174824.77,367.53726
387,174095.6,366.75092
388,173425.06,365.9911
389,172808.98,365.25967
390,172240.34,364.55322
391,171707.66,363.84845
392,171197.5,363.14313
393,170695.16,362.40753
394,170186.42,361.63644
395,169660.17,360.83496
396,169108.36,359.9983
397,168526.61,359.13354
398,167914.42,358.25015
399,167275.73,357.3468
400,166618.14,356.4374
401,165952.75,355.53528
402,165291.45,354.6506
403,164646.42,353.77692
404,164028.75,352.91666
405,163447.78,352.05423
406,162910.5,351.16177
407,162419.08,350.26407
408,161972.38,349.34793
409,161565.55,348.42075
410,161190.03,347.48834
411,160835.1,346.55368
412,160488.73,345.62354
413,160138.62,344.70786
414,159773.39,343.80463
415,159383.2,342.92456
416,158961.77,342.026
417,158505.12,341.10532
418,158014.1,340.1694
419,157491.56,339.23358
420,156943.69,338.27768
421,156379.17,337.33865
422,155807.1,336.4093
423,155237.62,335.48306
424,154680.12,334.5777
425,154141.78,333.68463
426,153627.62,332.7971
427,153140.0,331.9325
428,152678.14,331.08075
429,152239.78,330.2265
430,151819.95,329.37512
431,151412.94,328.54007
432,151011.03,327.72485
433,150607.8,326.9339
434,150197.67,326.15436
435,149776.7,325.39172
436,149342.12,324.6395
437,148894.69,323.89743
438,148438.03,323.15915
439,147977.19,322.4354
440,147519.36,321.72467
441,147071.61,321.02304
442,146641.08,320.33017
443,146234.88,319.65314
444,145857.88,318.98663
445,145513.75,318.30762
446,145202.52,317.63956
447,144922.42,316.98285
448,144668.73,316.33472
449,144435.0,315.68384
450,144212.84,315.038
451,143993.12,314.40247
452,143766.14,313.78003
453,143523.14,313.15338
454,143257.0,312.5361
455,142962.12,311.9247
456,142635.23,311.29962
457,142276.56,310.68704
458,141888.08,310.08685
459,141473.69,309.49207
460,141038.83,308.90717
461,140590.06,308.3305
462,140134.08,307.75388
463,139677.48,307.17862
464,139224.98,306.6085
465,138781.02,306.03873
466,138348.03,305.47784
467,137926.38,304.92615
468,137515.02,304.37354
469,137111.3,303.826
470,136711.94,303.28082
471,136313.33,302.7341
472,135912.25,302.19193
473,135505.64,301.6615
474,135092.36,301.12857
475,134672.03,300.59207
476,134246.19,300.05807
477,133818.28,299.54117
478,133392.5,299.05164
479,132974.25,298.57657
480,132569.23,298.12012
481,132182.86,297.66574
482,131819.4,297.20453
483,131482.23,296.73224
484,131172.9,296.25433
485,130891.14,295.76736
486,130634.65,295.28687
487,130399.95,294.82117
488,130181.41,294.3609
489,129973.0,293.89658
490,129767.87,293.43158
491,129559.58,292.97357
492,129342.23,292.51428
493,129111.25,292.0496
494,128864.086,291.57446
495,128599.23,291.09702
496,128317.13,290.61594
497,128019.24,290.13422
498,127707.72,289.66025
499,127386.27,289.18784
500,127058.98,288.72028
501,126729.19,288.25146
502,126399.42,287.77277
503,126071.44,287.28967
504,125746.04,286.79788
505,125422.3,286.3037
506,125097.984,285.81805
507,124770.7,285.33652
508,124436.8,284.85754
509,124092.35,284.3782
510,123734.72,283.88745
511,123360.64,283.395
512,122968.29,282.91135
513,122557.555,282.4412
514,122129.58,281.98416
515,121686.72,281.53244
516,121232.234,281.0901
517,120770.94,280.6565
518,120306.94,280.23053
519,119844.914,279.81094
520,119389.63,279.38458
521,118944.84,278.9606
522,118512.95,278.54306
523,118095.664,278.1233
524,117693.4,277.70923
525,117305.89,277.30783
526,116931.23,276.91663
527,116566.9,276.5324
528,116210.61,276.16428
529,115859.36,275.80273
530,115510.89,275.4482
531,115163.68,275.101
532,114816.56,274.73804
533,114469.32,274.3639
534,114122.414,273.98444
535,113777.62,273.60004
536,113436.9,273.22104
537,113102.84,272.85
538,112777.21,272.49365
539,112461.73,272.14542
540,112157.234,271.80225
541,111863.57,271.46808
542,111580.09,271.1388
543,111304.51,270.8138
544,111034.06,270.48264
545,110765.23,270.13712
546,110493.96,269.77872
547,110216.234,269.40958
548,109928.28,269.03644
549,109627.38,268.6571
550,109311.266,268.2796
551,108979.06,267.91302
552,108630.266,267.55673
553,108265.586,267.2113
554,107886.92,266.8743
555,107497.24,266.54648
556,107099.61,266.2224
557,106697.07,265.9012
558,106292.484,265.5757
559,105888.86,265.2616
560,105488.2,264.95737
561,105091.914,264.66168
562,104700.59,264.36624
563,104314.03,264.07013
564,103931.62,263.76627
565,103551.945,263.4593
566,103174.17,263.15204
567,102797.414,262.84164
568,102420.48,262.54715
569,102043.234,262.2616
570,101666.32,261.97247
571,101290.54,261.67645
572,100917.9,261.37384
573,100550.78,261.05917
574,100191.18,260.74277
575,99841.13,260.42117
576,99503.03,260.1003
577,99177.97,259.77966
578,98867.03,259.4653
579,98570.54,259.15857
580,98287.73,258.84717
581,98017.055,258.52502
582,97756.34,258.19675
583,97502.82,257.86172
584,97253.48,257.52512
585,97005.836,257.18695
586,96757.02,256.8545
587,96504.95,256.52887
588,96248.26,256.20004
589,95985.65,255.87016
590,95717.2,255.54187
591,95443.375,255.2125
592,95165.13,254.88129
593,94883.99,254.54623
594,94601.34,254.20828
595,94318.516,253.86928
596,94037.0,253.53903
597,93757.26,253.21373
598,93479.625,252.89153
599,93203.9,252.56868
600,92929.055,252.24477
601,92654.266,251.92136
602,92378.016,251.5971
603,92098.78,251.27203
604,91815.56,250.94698
605,91527.83,250.6184
606,91235.1,250.27853
607,90937.195,249.93004
608,90634.9,249.58022
609,90329.51,249.23897
610,90022.266,248.89987
611,89714.805,248.56247
612,89409.26,248.22267
613,89107.4,247.88535
614,88810.62,247.55112
615,88520.016,247.2238
616,88236.266,246.90475
617,87959.48,246.59712
618,87689.47,246.29823
619,87425.24,245.99792
620,87165.914,245.69156
621,86909.83,245.38208
622,86655.36,245.07976
623,86400.99,244.7768
624,86145.76,244.47343
625,85889.3,244.17621
626,85631.24,243.88428
627,85371.63,243.59224
628,85111.1,243.29678
629,84849.73,242.99869
630,84588.91,242.69623
631,84329.664,242.38635
632,84072.76,242.07623
633,83819.22,241.76602
634,83568.66,241.45718
635,83320.86,241.14873
636,83075.64,240.8441
637,82831.8,240.53763
638,82588.32,240.23645
639,82343.766,239.93642
640,82096.76,239.63472
641,81846.17,239.33574
642,81591.09,239.03493
643,81331.336,238.74074
644,81066.055,238.452
645,80795.94,238.17055
646,80521.766,237.8957
647,80244.73,237.62396
648,79966.01,237.35303
649,79686.77,237.08624
650,79408.45,236.82277
651,79132.266,236.5588
652,78859.164,236.29083
653,78589.6,236.01944
654,78323.68,235.74944
655,78061.164,235.4783
656,77801.87,235.21094
657,77545.14,234.94574
658,77290.13,234.67375
659,77036.03,234.40202
660,76782.13,234.1323
661,76528.14,233.86159
662,76273.8,233.58922
663,76019.516,233.31882
664,75765.414,233.05266
665,75512.53,232.79205
666,75261.37,232.53377
667,75012.76,232.27756
668,74767.36,232.02434
669,74525.734,231.77771
670,74288.42,231.53633
671,74055.41,231.29645
672,73826.07,231.05756
673,73599.76,230.82272
674,73375.69,230.59421
675,73152.8,230.37209
676,72929.95,230.15219
677,72705.945,229.92941
678,72479.97,229.70537
679,72251.59,229.47697
680,72020.42,229.24593
681,71786.44,229.01144
682,71549.81,228.77632
683,71311.35,228.54245
684,71071.516,228.31107
685,70831.27,228.08235
686,70591.5,227.85316
687,70352.79,227.62708
688,70115.61,227.4018
689,69880.734,227.17186
690,69648.3,226.93947
691,69417.78,226.70528
692,69188.9,226.47055
693,68960.99,226.23735
694,68733.69,226.0091
695,68506.2,225.78577
696,68278.14,225.56421
697,68049.305,225.34676
698,67819.63,225.13026
699,67589.15,224.91562
700,67358.22,224.70465
701,67127.484,224.4893
702,66897.266,224.26718
703,66668.44,224.03781
704,66441.59,223.80727
705,66217.27,223.57889
706,65995.71,223.35864
707,65777.07,223.14203
708,65561.195,222.92601
709,65347.926,222.71486
710,65136.875,222.50754
711,64927.285,222.30217
712,64718.523,222.0974
713,64509.95,221.89133
714,64301.004,221.68591
715,64091.207,221.4787
716,63880.53,221.26994
717,63668.938,221.05733
718,63456.742,220.83899
719,63243.996,220.61885
720,63031.234,220.40114
721,62819.383,220.18573
722,62608.74,219.97427
723,62399.523,219.76709
724,62191.695,219.55963
725,61985.96,219.35152
726,61782.023,219.14288
727,61579.688,218.93463
728,61378.438,218.73221
729,61177.81,218.53789
730,60977.223,218.34813
731,60776.04,218.16048
732,60573.992,217.97266
733,60370.7,217.78516
734,60165.965,217.59839
735,59960.0,217.40991
736,59753.395,217.22049
737,59546.44,217.03152
738,59339.61,216.84207
739,59133.266,216.65433
740,58927.965,216.4673
741,58723.938,216.28407
742,58521.324,216.09947
743,58320.2,215.9132
744,58120.566,215.72635
745,57922.258,215.5409
746,57725.086,215.35541
747,57528.547,215.17076
748,57332.133,214.98593
749,57135.73,214.80038
750,56938.73,214.61201
751,56740.906,214.42378
752,56542.387,214.2332
753,56343.516,214.0401
