epoch,time
1,6.5151
2,13.3005
3,19.8511
4,26.5652
5,33.3606
6,39.941
7,46.7153
8,53.2632
9,60.1059
10,66.7042
11,73.3699
12,80.0562
13,86.61
14,93.4894
15,100.0615
16,106.8574
17,113.476
18,120.1289
19,126.8467
20,133.391
21,140.1897
22,146.7486
23,153.4999
24,160.1167
25,166.7782
26,173.5231
27,180.0688
28,186.9069
29,193.4476
30,200.2256
31,206.8828
32,213.4974
33,220.2865
34,226.8463
35,233.6836
36,240.2278
37,246.9871
38,253.6624
39,260.2526
40,267.0562
41,273.6014
42,280.3814
43,286.9812
44,293.6462
45,300.3405
46,306.913
47,313.7432
48,320.2919
49,327.0449
50,333.6668
51,340.3004
52,347.0004
53,353.5651
54,360.3672
55,366.9434
56,373.7069
57,380.3623
58,386.9797
59,393.7345
60,400.2782
61,407.0944
62,413.6584
63,420.3528
64,427.045
65,433.6504
66,440.4285
67,446.9779
68,453.8124
69,460.3692
70,467.061
71,473.7698
72,480.3786
73,487.1482
74,493.6979
75,500.4662
76,507.0527
77,513.9745
78,521.4793
79,528.0988
80,534.8769
81,541.4222
82,548.2488
83,554.8532
84,561.564
85,568.2609
86,574.8248
87,581.6414
88,588.1901
89,594.928
90,601.5397
91,608.2008
92,614.9549
93,621.5015
94,628.2987
95,634.8526
96,641.6137
97,648.231
98,654.8502
99,661.5631
100,668.1049
