epoch,time
1,6.4358
2,13.056
3,19.6747
4,26.2569
5,32.8976
6,39.4948
7,46.1774
8,52.6955
9,59.4256
10,65.9655
11,72.6585
12,79.1828
13,85.8422
14,92.4335
15,99.0251
16,105.633
17,112.1793
18,118.8274
19,125.3395
20,132.0072
21,138.5087
22,145.1872
23,151.6782
24,158.3414
25,164.8308
26,171.4482
27,178.0115
28,184.6058
29,191.2128
30,197.7335
31,204.3806
32,210.9311
33,217.5941
34,224.1003
35,230.769
36,237.2629
37,243.9257
38,250.5005
39,257.1257
40,263.7205
41,270.3116
42,276.9821
43,283.5275
44,290.2325
45,296.7566
46,303.4244
47,309.9773
48,316.6615
49,323.1843
50,329.8329
51,336.3775
52,342.966
53,349.5848
54,356.1528
55,362.8469
56,369.3901
57,376.1102
58,382.6334
59,389.4058
60,395.9594
61,402.647
62,409.4066
63,416.0433
64,422.6301
65,429.2451
66,435.894
67,442.4768
68,449.129
69,455.6861
70,462.3805
71,468.9264
72,475.6132
73,482.1598
74,488.8329
75,495.402
76,502.0303
77,508.6121
78,515.2021
79,521.8394
80,528.3883
81,535.0457
82,541.5741
83,548.283
84,554.875
85,561.6849
86,568.2991
87,575.026
88,581.6458
89,588.273
90,594.8845
91,601.4474
92,608.1326
93,614.6455
94,621.3481
95,627.8657
96,634.5477
97,641.0895
98,647.7825
99,654.3275
100,660.9707
