epoch,time
1,6.1012
2,12.0933
3,18.1584
4,24.2001
5,30.1599
6,36.2838
7,42.2194
8,48.3338
9,54.2502
10,60.2537
11,66.3357
12,72.268
13,78.4065
14,84.3264
15,90.4133
16,96.3918
17,102.3629
18,108.4667
19,114.4026
20,120.5743
21,126.5364
22,132.5612
23,138.6229
24,144.5605
25,150.7042
26,156.6346
27,162.7045
28,168.7307
29,174.6921
30,180.8885
31,186.8114
32,192.9299
33,198.8783
34,204.8937
35,210.9475
36,216.8944
37,223.0132
38,228.9612
39,235.0531
40,241.0885
41,247.0737
42,253.1888
43,259.1446
44,265.2834
45,271.2323
46,277.2167
47,283.2707
48,289.2029
49,295.322
50,301.2432
51,307.3491
52,313.3715
53,319.3574
54,325.5267
55,331.4704
56,337.5962
57,343.5684
58,349.5961
59,355.6632
60,361.5764
61,367.6928
62,373.6082
63,379.6415
64,385.6557
65,391.6012
66,397.7016
67,403.6462
68,410.0638
69,416.2945
70,422.2396
71,428.3882
72,434.3379
73,440.4318
74,446.4327
75,452.3784
76,458.549
77,464.4471
78,470.5367
79,476.4717
80,482.4707
81,488.5087
82,494.4302
83,500.588
84,506.5539
85,512.6145
86,518.6554
87,524.5812
88,530.7295
89,536.6546
90,542.7561
91,548.7275
92,554.6906
93,560.739
94,566.6488
95,572.7359
96,578.6567
97,584.7101
98,590.7455
99,596.7076
100,602.8538
