epoch,time
1,5.8525
2,11.5537
3,17.3481
4,23.1665
5,28.8272
6,34.6971
7,40.4336
8,46.1231
9,52.1278
10,57.8641
11,63.6822
12,69.5565
13,75.2541
14,81.0986
15,86.9075
16,92.5788
17,98.4975
18,104.1744
19,109.8521
20,115.7102
21,121.3643
22,127.0957
23,132.9164
24,138.6048
25,144.4707
26,150.2825
27,155.9537
28,161.9261
29,167.5786
30,173.3176
31,179.1817
32,184.8325
33,190.6102
34,196.4246
35,202.0717
36,207.9561
37,213.6672
38,219.378
39,225.312
40,230.9814
41,236.7469
42,242.5724
43,248.2232
44,254.047
45,259.8126
46,265.4382
47,271.3501
48,277.0102
49,282.7224
50,288.6332
51,294.3171
52,300.0941
53,305.9638
54,311.6119
55,317.4712
56,323.2202
57,328.8442
58,334.8144
59,340.4298
60,346.1355
61,351.9683
62,357.6158
63,363.4647
64,369.2696
65,374.9364
66,380.8208
67,386.549
68,392.2885
69,398.1998
70,403.8635
71,409.6141
72,415.414
73,421.0537
74,426.9194
75,432.6462
76,438.279
77,444.2233
78,449.8577
79,455.6058
80,461.4778
81,467.1675
82,472.9821
83,478.7783
84,484.4442
85,490.3277
86,496.0308
87,501.7026
88,507.5985
89,513.2297
90,519.0063
91,524.8376
92,530.4714
93,536.3246
94,542.0702
95,547.7495
96,553.6959
97,559.3283
98,565.0563
99,570.9056
100,576.5575
