epoch,time
1,11.2153
2,16.8234
3,22.681
4,29.2475
5,34.965
6,40.9367
7,46.6818
8,52.5547
9,58.5935
10,64.3716
11,70.3747
12,76.278
13,82.1597
14,88.2683
15,94.2971
16,100.1343
17,106.0064
18,111.7332
19,117.8267
20,123.5913
21,129.316
22,135.3077
23,141.0542
24,146.8933
25,152.8234
26,158.603
27,164.5044
28,170.3691
29,176.105
30,182.1759
31,187.9485
32,193.7433
33,200.4256
34,206.1642
35,212.0595
36,217.93
37,223.6757
38,229.6759
39,235.6751
40,241.5398
41,247.5014
42,253.2455
43,259.1347
44,264.9781
45,270.7145
46,276.6776
47,282.4328
48,288.2334
49,294.1958
50,299.9342
51,305.7994
52,311.6892
53,317.4349
54,323.3842
55,329.2096
56,334.9892
57,340.9848
58,346.7222
59,352.6129
60,358.5648
61,364.3239
62,370.2695
63,376.0738
64,381.8319
65,387.8289
66,393.5851
67,399.4644
68,405.3851
69,411.1658
70,417.1153
71,422.9508
72,428.7143
73,434.7116
74,440.4642
75,446.289
76,452.2255
77,457.963
78,463.8692
79,469.7015
80,475.4378
81,481.4367
82,487.1828
83,492.9882
84,498.9349
85,504.6813
86,510.5578
87,516.4171
88,522.1607
89,528.1647
90,533.9567
91,539.7604
92,545.7652
93,551.5059
94,557.6904
95,563.757
96,569.5032
97,575.3875
98,581.244
99,586.9836
100,592.935
