epoch,time
1,5.7013
2,11.3714
3,16.9653
4,22.7432
5,28.3538
6,34.0589
7,39.7205
8,45.3647
9,51.1547
10,56.7424
11,62.4878
12,68.1515
13,73.7556
14,79.5589
15,85.1402
16,90.8711
17,96.5435
18,102.1386
19,107.9684
20,113.5696
21,119.2666
22,124.9619
23,130.5851
24,136.3959
25,142.0137
26,147.7269
27,153.3976
28,159.0094
29,164.7735
30,170.3633
31,176.0721
32,181.779
33,187.3909
34,193.1928
35,198.7785
36,204.462
37,210.1477
38,215.7476
39,221.5372
40,227.1256
41,232.8246
42,238.5166
43,244.1109
44,249.8634
45,255.4693
46,261.1478
47,266.8542
48,272.4376
49,278.2454
50,283.8416
51,289.523
52,295.2039
53,300.7962
54,306.6
55,312.2313
56,317.9136
57,323.6096
58,329.1992
59,334.9999
60,340.5779
61,346.2936
62,352.0038
63,357.6005
64,363.3965
65,368.9764
66,374.6359
67,380.348
68,385.9348
69,391.6918
70,397.2883
71,402.9734
72,408.6619
73,414.2447
74,420.0495
75,425.6356
76,431.304
77,437.0207
78,442.6028
79,448.4031
80,454.0089
81,459.6978
82,465.4148
83,471.0106
84,476.7798
85,482.3565
86,488.041
87,493.7652
88,499.4035
89,505.1709
90,510.7798
91,516.7103
92,522.569
93,528.1995
94,533.943
95,539.5981
96,545.2483
97,551.0544
98,556.6674
99,562.3909
100,568.0598
