epoch,time
1,6.5759
2,13.2597
3,19.8742
4,26.5064
5,33.1816
6,39.7376
7,46.3778
8,52.9443
9,59.6142
10,66.1601
11,72.8388
12,79.3837
13,86.0345
14,92.6074
15,99.2696
16,105.8725
17,112.4868
18,119.1415
19,125.6895
20,132.349
21,138.8915
22,145.5899
23,152.1451
24,158.8108
25,165.3701
26,172.0393
27,178.6188
28,185.2745
29,191.9109
30,198.5327
31,205.2094
32,211.7927
33,218.4748
34,225.055
35,231.732
36,238.2975
37,244.9789
38,251.5274
39,258.1946
40,264.8078
41,271.4682
42,278.0915
43,284.6881
44,291.3485
45,297.9136
46,304.5992
47,311.1498
48,317.83
49,324.3823
50,331.0431
51,337.5952
52,344.2553
53,350.8636
54,357.4809
55,364.1189
56,370.709
57,377.383
58,383.9482
59,390.6161
60,397.1574
61,403.8386
62,410.3704
63,417.0314
64,423.585
65,430.2205
66,436.838
67,443.4505
68,450.1204
69,456.7047
70,463.378
71,469.9397
72,476.5915
73,483.1467
74,489.8208
75,496.3954
76,503.0675
77,509.6279
78,516.3119
79,522.9089
80,529.5507
81,536.2114
82,542.7937
83,549.4578
84,556.0355
85,562.711
86,569.2627
87,575.9534
88,582.5064
89,589.1743
90,595.7369
91,602.3984
92,609.0199
93,615.6637
94,622.3558
95,628.9057
96,635.6121
97,642.1734
98,648.8601
99,655.426
100,662.1064
