epoch,time
1,6.7839
2,13.5948
3,20.2943
4,27.1399
5,33.7809
6,40.6579
7,47.2812
8,54.0382
9,60.7918
10,67.485
11,74.3275
12,80.9669
13,87.8539
14,94.4876
15,101.2672
16,108.0205
17,114.6906
18,121.5421
19,128.1713
20,135.0388
21,141.6628
22,148.4611
23,155.1968
24,161.9124
25,168.7271
26,175.3797
27,182.2704
28,188.8911
29,195.6735
30,202.3648
31,209.0578
32,215.8403
33,222.4617
34,229.3315
35,235.9947
36,242.8099
37,249.5084
38,256.2282
39,263.0564
40,269.6683
41,276.5856
42,283.2115
43,290.0404
44,296.7272
45,303.467
46,310.2363
47,316.8987
48,323.7756
49,330.3671
50,337.1847
51,343.8517
52,350.5603
53,357.3337
54,363.9763
55,370.8574
56,377.4697
57,384.324
58,390.9919
59,397.7665
60,404.5275
61,411.1745
62,418.0346
63,424.6554
64,431.5056
65,438.1696
66,444.9202
67,451.6948
68,458.363
69,465.2032
70,471.8295
71,478.7143
72,485.3353
73,492.0594
74,498.8067
75,505.4952
76,512.3371
77,518.9575
78,525.8225
79,532.4434
80,539.1865
81,545.94
82,552.5936
83,559.4015
84,565.9823
85,572.8325
86,579.427
87,586.1769
88,592.8929
89,599.5471
90,606.3914
91,613.0034
92,619.842
93,626.4497
94,633.2482
95,639.9769
96,646.6606
97,653.4918
98,660.182
99,667.0794
100,673.7011
