epoch,time
1,6.1596
2,12.2706
3,18.2969
4,24.6022
5,30.6159
6,36.7493
7,42.8825
8,48.837
9,55.0662
10,61.0604
11,67.1266
12,73.2936
13,79.2731
14,85.4587
15,91.5119
16,97.5756
17,103.7751
18,109.7578
19,115.8896
20,121.9882
21,127.9619
22,134.2083
23,140.1693
24,146.2578
25,152.3454
26,158.2998
27,164.5384
28,170.4904
29,176.5655
30,182.727
31,188.6939
32,194.9167
33,200.9201
34,206.9738
35,213.2247
36,219.1895
37,225.326
38,231.3836
39,237.3807
40,243.6664
41,249.6335
42,255.728
43,261.832
44,267.7936
45,274.0484
46,280.0205
47,286.0826
48,292.2515
49,298.2227
50,304.4032
51,310.4499
52,316.4527
53,322.6366
54,328.5959
55,334.7579
56,340.8308
57,346.7953
58,353.031
59,358.9937
60,365.1033
61,371.2348
62,377.1902
63,383.4247
64,389.3942
65,395.5145
66,401.7355
67,407.7328
68,413.9522
69,419.9848
70,426.0499
71,432.2564
72,438.2287
73,444.4002
74,450.4619
75,456.4492
76,462.7261
77,468.6945
78,474.8006
79,480.9012
80,486.864
81,493.1047
82,499.0981
83,505.1939
84,511.3696
85,517.3264
86,523.5444
87,529.5525
88,535.5399
89,541.7111
90,547.6731
91,553.8403
92,559.9126
93,565.887
94,572.1286
95,578.12
96,584.2449
97,590.3632
98,596.3107
99,602.5441
100,608.5285
