epoch,time
1,6.5357
2,13.2967
3,19.91
4,26.5637
5,33.2608
6,39.8007
7,46.6285
8,53.1933
9,59.953
10,66.5632
11,73.189
12,79.9076
13,86.457
14,93.2705
15,99.8361
16,106.5874
17,113.2478
18,119.8458
19,126.5799
20,133.1459
21,139.9323
22,146.519
23,153.2826
24,159.9828
25,166.6116
26,173.4667
27,180.0248
28,186.8351
29,193.4206
30,200.1479
31,206.8814
32,213.5142
33,220.3282
34,226.9172
35,233.7304
36,240.3524
37,247.0822
38,253.827
39,260.4418
40,267.2766
41,273.8613
42,280.6068
43,287.2356
44,293.9112
45,300.6339
46,307.1961
47,314.0329
48,320.6075
49,327.3522
50,334.0118
51,340.6926
52,347.4245
53,354.0214
54,360.8701
55,367.4419
56,374.1796
57,380.8316
58,387.4998
59,394.2648
60,400.8262
61,407.6405
62,414.2088
63,420.9243
64,427.5593
65,434.1624
66,440.9273
67,447.4707
68,454.2257
69,460.8037
70,467.4867
71,474.1571
72,480.7258
73,487.4878
74,494.0402
75,500.8033
76,507.3951
77,514.0318
78,520.7271
79,527.2832
80,534.0932
81,540.6649
82,547.3879
83,554.022
84,560.6541
85,567.3845
86,573.9275
87,580.6666
88,587.2173
89,593.9368
90,600.5719
91,607.176
92,613.931
93,620.4904
94,627.2862
95,633.8443
96,640.5311
97,647.1749
98,653.7671
99,660.4914
100,667.0278
