step,s_loss,c_loss
1,773898.5,0.0
2,714759.75,70.74179
3,643720.4,191.93225
4,569899.94,213.40894
5,497774.53,207.78024
6,432741.56,211.67041
7,379912.53,209.01053
8,341330.2,218.41266
9,314674.62,219.78769
10,293789.9,221.65921
11,272322.8,226.01068
12,246974.34,233.09174
13,218281.48,240.07484
14,188995.36,245.49617
15,163297.3,249.59622
16,145519.86,252.25415
17,138005.03,254.69505
18,140295.81,257.12747
19,149441.06,259.73804
20,161142.3,263.33856
21,171165.84,267.96188
22,176488.25,273.47644
23,175610.75,279.35593
24,168392.05,285.95328
25,155729.5,292.36462
26,139277.55,298.0057
27,121124.22,303.16077
28,103526.45,307.8376
29,88613.76,311.84103
30,78088.83,315.46973
31,72977.31,318.9573
32,73476.17,321.98773
33,78908.125,324.38217
34,87903.52,326.2173
35,98733.96,327.1208
36,109750.805,327.6396
37,119745.02,327.61768
38,128095.42,327.0351
39,134705.06,326.28894
40,139784.6,325.89148
41,143604.2,325.80835
42,146312.4,325.9154
43,147847.6,326.1024
44,147971.08,326.36908
45,146342.52,326.913
46,142661.84,327.58386
47,136814.61,328.59595
48,128962.24,329.93668
49,119623.09,331.89285
50,109650.97,334.2785
51,100169.62,336.55927
52,92411.3,338.38104
53,87484.7,339.94806
54,86133.91,340.95114
55,88516.77,341.12335
56,94099.03,340.4015
57,101721.36,338.83606
58,109855.25,336.38907
59,116960.06,333.74786
60,121849.18,331.05328
61,123888.75,328.48895
62,123032.625,326.36673
63,119704.586,324.89703
64,114587.3,323.79413
65,108411.21,323.23715
66,101805.414,323.059
67,95192.07,322.984
68,88775.75,323.08908
69,82589.11,323.26422
70,76569.61,323.51727
71,70644.33,323.49295
72,64807.16,323.06772
73,59165.703,322.25998
74,53944.918,321.17776
75,49472.895,319.86697
76,46106.785,318.46277
77,44148.375,316.8711
78,43762.434,315.4007
79,44907.51,313.88507
80,47300.754,312.21405
81,50433.61,310.4882
82,53665.61,308.466
83,56339.082,306.02084
84,57918.68,303.5303
85,58095.793,301.31873
86,56818.953,299.4983
87,54279.29,298.01215
88,50845.562,296.69815
89,46957.523,295.61804
90,43032.99,294.76672
91,39389.164,294.0868
92,36205.0,293.35773
93,33518.023,292.53687
94,31260.182,291.6701
95,29301.916,290.8355
96,27509.943,290.0265
97,25802.242,289.16437
98,24177.29,288.39667
99,22719.75,287.68094
100,21582.613,286.74542
101,20962.46,285.53003
102,21044.947,284.19016
103,21953.54,282.79962
104,23701.988,281.29193
105,26159.758,279.6683
106,29054.602,277.7242
107,32009.281,275.41345
108,34587.734,272.91467
109,36387.06,270.26657
110,37111.45,267.57227
111,36621.96,264.88513
112,34960.18,262.26215
113,32342.828,259.93268
114,29116.768,257.89594
115,25692.87,256.01495
116,22465.965,254.38672
117,19748.443,252.97958
118,17726.248,251.69978
119,16445.887,250.34805
120,15836.683,248.97057
121,15750.608,247.57286
122,16014.114,246.05304
123,16472.516,244.39713
124,17021.615,242.68092
125,17617.363,240.82507
126,18267.512,238.8305
127,19007.898,236.91393
128,19870.969,235.06625
129,20854.22,233.46222
130,21898.666,232.01202
131,22884.926,230.5155
132,23652.938,228.84717
133,24029.09,227.1286
134,23870.16,225.39725
135,23104.244,223.68092
136,21753.707,221.98138
137,19937.9,220.3064
138,17855.562,218.7243
139,15746.097,217.38666
140,13844.287,216.20912
141,12337.904,215.08914
142,11335.75,213.87573
143,10858.934,212.53757
144,10849.426,211.14194
145,11194.176,209.74976
146,11755.652,208.32974
147,12402.824,206.89322
148,13034.194,205.44763
149,13589.734,204.00021
150,14052.115,202.59883
151,14434.644,201.13191
152,14762.944,199.61934
153,15056.492,198.2407
154,15313.224,196.92322
155,15501.203,195.5438
156,15561.391,194.13606
157,15421.727,192.70404
158,15015.213,191.22217
159,14303.651,189.6569
160,13295.615,188.12299
161,12055.976,186.72339
162,10697.313,185.3758
163,9360.828,184.07808
164,8189.7334,182.88824
165,7300.4897,181.83826
166,6761.882,180.86052
167,6585.547,179.89656
168,6729.675,178.9755
169,7113.447,178.07497
170,7638.1924,177.10146
171,8208.555,176.07089
172,8748.8125,175.0323
173,9210.715,173.97064
174,9574.385,172.86737
175,9840.843,171.75043
176,10020.217,170.62639
177,10120.216,169.46199
178,10137.652,168.22508
179,10056.618,166.95386
180,9852.202,165.72758
181,9499.592,164.54907
182,8986.705,163.47081
183,8322.736,162.556
184,7544.357,161.74918
185,6714.2593,160.95497
186,5913.4277,160.18817
187,5228.1216,159.43854
188,4733.9194,158.6296
189,4481.248,157.80487
190,4486.8447,156.91983
191,4731.66,155.98994
192,5165.213,155.04515
193,5716.722,154.1199
194,6308.371,153.22641
195,6867.9165,152.31522
196,7338.5625,151.35211
197,7684.9927,150.33055
198,7893.21,149.26492
199,7966.802,148.15158
200,7921.2324,147.04338
201,7776.2646,145.95578
202,7551.357,144.90894
203,7261.6396,143.92667
204,6917.1987,142.98398
205,6525.8564,142.03967
206,6096.912,141.0641
207,5645.5884,140.1276
208,5195.89,139.2668
209,4779.7627,138.40274
210,4433.8975,137.46898
211,4193.1875,136.47272
212,4083.8074,135.49524
213,4116.535,134.53166
214,4283.4287,133.6015
215,4558.105,132.71097
216,4899.745,131.89322
217,5260.1914,131.11739
218,5592.165,130.34625
219,5856.4424,129.61859
220,6027.0186,128.89949
221,6093.6133,128.16986
222,6060.127,127.415665
223,5940.66,126.68765
224,5755.339,126.03563
225,5524.4424,125.410995
226,5264.859,124.786606
227,4988.198,124.15736
228,4701.4766,123.504395
229,4409.2744,122.83664
230,4116.475,122.193085
231,3831.3652,121.55869
232,3566.7542,120.92443
233,3339.909,120.31233
234,3169.8896,119.72661
235,3073.777,119.158295
236,3062.8044,118.56984
237,3138.9915,117.96121
238,3293.1587,117.35838
239,3505.491,116.7771
240,3748.3906,116.20431
241,3990.393,115.607574
242,4201.1357,114.9702
